FFT_analysis (Idc=2e-06) X,FFT_analysis (Idc=2e-06) YRe,FFT_analysis (Idc=2e-06) YReImag
7005500000,5.398519472627338e-09,-7.487866530784854e-10
7006000000,5.434248509506602e-09,-9.384260760286202e-10
7006500000,5.463882427833063e-09,-1.129216704077581e-09
7007000000,5.487311206456499e-09,-1.32092644001178e-09
7007500000,5.504394827443352e-09,-1.513276813973699e-09
7008000000,5.465490358215e-08,-5.339722491989899e-08
7008500000,5.519339749664135e-09,-1.898937020115999e-09
7009000000,5.517083877018547e-09,-2.091636387249355e-09
7009500000,5.508207134956643e-09,-2.283885251051213e-09
7010000000,5.492713421403797e-09,-2.475371890499243e-09
7010500000,5.470584864441676e-09,-2.665784267750874e-09
7011000000,5.44182378489535e-09,-2.854818384725494e-09
7011500000,5.406432704303149e-09,-3.042108414887543e-09
7012000000,4.833104436488367e-08,4.166932595175694e-08
7012500000,5.315924419553218e-09,-3.410296264252644e-09
7013000000,5.26101847718297e-09,-3.590474612434708e-09
7013500000,5.199761028026843e-09,-3.767571996770227e-09
7014000000,5.132315622800526e-09,-3.941271112591672e-09
7014500000,5.058841352887055e-09,-4.111239664599449e-09
7015000000,4.979514217643102e-09,-4.277161686216709e-09
7015500000,4.894577205361888e-09,-4.438695932111796e-09
7016000000,6.085458168575132e-07,-4.573358898449517e-07
7016500000,4.708530603187146e-09,-4.747503962378383e-09
7017000000,4.608063550349486e-09,-4.894218885981993e-09
7017500000,4.503017812817748e-09,-5.035401823831781e-09
7018000000,4.393682509696162e-09,-5.17088446563951e-09
7018500000,4.280369449817553e-09,-5.300431259189896e-09
7019000000,4.163413485911372e-09,-5.42383877221013e-09
7019500000,4.04321652836984e-09,-5.540937699206608e-09
7020000000,-2.363362180233236e-07,1.993340009637841e-07
7020500000,3.794335053235912e-09,-5.75554168228711e-09
7021000000,3.666427780979062e-09,-5.852897510538835e-09
7021500000,3.536762415025336e-09,-5.943457930562373e-09
7022000000,3.40567942107942e-09,-6.02718691927202e-09
7022500000,3.273566553365678e-09,-6.104037124554853e-09
7023000000,3.140813439931453e-09,-6.173982886190462e-09
7023500000,3.007817515766406e-09,-6.237066318149115e-09
7024000000,3.446331669893831e-08,2.73152284236581e-08
7024500000,2.742653562200105e-09,-6.342581608179804e-09
7025000000,2.611216079678481e-09,-6.385150848033361e-09
7025500000,2.481120955827697e-09,-6.421067469582355e-09
7026000000,2.352722228362983e-09,-6.450431490528557e-09
7026500000,2.226405308979355e-09,-6.473385756800268e-09
7027000000,2.102545421071715e-09,-6.490104393521597e-09
7027500000,1.981458972012522e-09,-6.500798687340603e-09
7028000000,-3.905538365721016e-08,1.218696126279137e-07
7028500000,1.74910254253005e-09,-6.50491728834256e-09
7029000000,1.638418539250291e-09,-6.49876706147815e-09
7029500000,1.531783231349967e-09,-6.48754842538659e-09
7030000000,1.429477094488344e-09,-6.471486380894914e-09
7030500000,1.331758100019921e-09,-6.450851152512057e-09
7031000000,1.238886202777668e-09,-6.42591675896322e-09
7031500000,1.151076874536813e-09,-6.396935504637688e-09
7032000000,3.140246623321628e-07,2.617553204938557e-07
7032500000,9.918427546537498e-10,-6.328205226395364e-09
7033000000,9.20929988156933e-10,-6.289026945860756e-09
7033500000,8.560824444199349e-10,-6.247133012953401e-09
7034000000,7.975984296197282e-10,-6.202916813742434e-09
7034500000,7.457005244344365e-10,-6.15682355299935e-09
7035000000,7.005809188856976e-10,-6.109348805466548e-09
7035500000,6.623824404481475e-10,-6.060949070576804e-09
7036000000,-2.93221713081802e-07,-1.804747803606911e-07
7036500000,6.071407849920679e-10,-5.963767438503613e-09
7037000000,5.902756581192616e-10,-5.916111528181432e-09
7037500000,5.80448158473217e-10,-5.869824616286562e-09
7038000000,5.775946539270558e-10,-5.8255164089365e-09
7038500000,5.815483359391726e-10,-5.783751268997772e-09
7039000000,5.921018213068084e-10,-5.745082518238842e-09
7039500000,6.090260067155261e-10,-5.710011946661881e-09
7040000000,1.592473526864368e-08,-5.62947537911721e-09
7040500000,6.606561931372296e-10,-5.652754996206522e-09
7041000000,6.947491761489949e-10,-5.631500903360354e-09
7041500000,7.338471494428312e-10,-5.615685934456156e-09
7042000000,7.775376016845436e-10,-5.605746221471537e-09
7042500000,8.253799046253486e-10,-5.602038832858914e-09
7043000000,8.769107494180593e-10,-5.604895817467028e-09
7043500000,9.316902609239782e-10,-5.614628698304718e-09
7044000000,-9.722639250207745e-08,-4.123219882942858e-08
7044500000,1.048767167112982e-09,-5.655726134686959e-09
7045000000,1.110019682226376e-09,-5.687597827329432e-09
7045500000,1.17239447372085e-09,-5.727221701599595e-09
7046000000,1.235275918114717e-09,-5.774764344140999e-09
7046500000,1.298067307879216e-09,-5.830315887427785e-09
7047000000,1.36016350770717e-09,-5.893918330862494e-09
7047500000,1.420970348051801e-09,-5.96561315601607e-09
7048000000,-7.504255244858019e-09,-1.719071839091397e-08
7048500000,1.536177133147994e-09,-6.132975269548831e-09
7049000000,1.589261179778126e-09,-6.228427139134848e-09
7049500000,1.638565992389098e-09,-6.33147322815984e-09
7050000000,1.683474800743233e-09,-6.441843139090708e-09
7050500000,1.7234340903896e-09,-6.559227235656464e-09
7051000000,1.757922522156799e-09,-6.683273656261838e-09
7051500000,1.78643305567304e-09,-6.813615813870062e-09
7052000000,1.865829007672788e-07,-7.809013002528899e-08
7052500000,1.823879507980288e-09,-7.091405099022271e-09
7053000000,1.831975139890437e-09,-7.237916279439623e-09
7053500000,1.832567848521902e-09,-7.388915570234007e-09
7054000000,1.825370427142862e-09,-7.543891513393698e-09
7054500000,1.810122505961354e-09,-7.702366168416505e-09
7055000000,1.786597618428413e-09,-7.863843742741468e-09
7055500000,1.754555953220626e-09,-8.027829819176961e-09
7056000000,8.463643775171116e-08,4.17260447505264e-08
7056500000,1.664392533530438e-09,-8.361302296994208e-09
7057000000,1.6059613438298e-09,-8.529687359207665e-09
7057500000,1.538466190520813e-09,-8.698508053690533e-09
7058000000,1.461861548753801e-09,-8.867201838951329e-09
7058500000,1.376103266227357e-09,-9.035226428977112e-09
7059000000,1.281178056460075e-09,-9.202032666811483e-09
7059500000,1.177089953191474e-09,-9.367020709416199e-09
7060000000,3.528635300947998e-08,-5.805795880692624e-08
7060500000,9.41750402734081e-10,-9.689447787318066e-09
7061000000,8.107651767251917e-10,-9.845713437832931e-09
7061500000,6.710577526474073e-10,-9.997925019654527e-09
7062000000,5.228697347281926e-10,-1.014553945859429e-08
7062500000,3.664434064898611e-10,-1.028800991740379e-08
7063000000,2.020593037329104e-10,-1.042480807086256e-08
7063500000,3.007332509020064e-11,-1.055536879499018e-08
7064000000,3.393180736826417e-07,3.187362808586324e-09
7064500000,-3.353730763025948e-10,-1.079603986256686e-08
7065000000,-5.278987011781573e-10,-1.090522573347522e-08
7065500000,-7.263613585802729e-10,-1.100632754289196e-08
7066000000,-9.302169381635909e-10,-1.109903768558622e-08
7066500000,-1.138924526743818e-09,-1.118302537127412e-08
7067000000,-1.351924624687032e-09,-1.125801128165964e-08
7067500000,-1.568568377718036e-09,-1.132374293312453e-08
7068000000,-5.329101647724955e-07,5.889356459705949e-07
7068500000,-2.010658858876832e-09,-1.142686999762534e-08
7069000000,-2.234892727039828e-09,-1.146411584814415e-08
7069500000,-2.46042412247224e-09,-1.149164799424618e-08
7070000000,-2.686694893628168e-09,-1.150952102271848e-08
7070500000,-2.913144630239701e-09,-1.151776850026477e-08
7071000000,-3.13922898751837e-09,-1.151644725182643e-08
7071500000,-3.364383839472572e-09,-1.150567870883785e-08
7072000000,-1.797970645730035e-08,8.533795068409636e-08
7072500000,-3.809845984038612e-09,-1.145612085872376e-08
7073000000,-4.02915941043463e-09,-1.141772866702175e-08
7073500000,-4.245472252392453e-09,-1.137052140582792e-08
7074000000,-4.45834079370176e-09,-1.131471799887474e-08
7074500000,-4.667280534144377e-09,-1.125057780503873e-08
7075000000,-4.871834631603e-09,-1.117839306319425e-08
7075500000,-5.071580698754257e-09,-1.109851583720693e-08
7076000000,6.734894327809718e-09,1.234706999949309e-08
7076500000,-5.454925781275158e-09,-1.091695221585551e-08
7077000000,-5.637825300639627e-09,-1.081605262616174e-08
7077500000,-5.814386536400379e-09,-1.070901658273186e-08
7078000000,-5.98431839469136e-09,-1.059625974156205e-08
7078500000,-6.147346155180341e-09,-1.047825986608817e-08
7079000000,-6.303232735227758e-09,-1.035551472750119e-08
7079500000,-6.451837888959836e-09,-1.022853149003294e-08
7080000000,3.252269446209272e-08,2.230980462476738e-07
7080500000,-6.726448031535912e-09,-9.963931413729144e-09
7081000000,-6.852303930943047e-09,-9.827278078386581e-09
7081500000,-6.970528939214891e-09,-9.688464945081606e-09
7082000000,-7.081098351101148e-09,-9.547955233106244e-09
7082500000,-7.184065094931794e-09,-9.40625164841986e-09
7083000000,-7.279507168989071e-09,-9.263827369833344e-09
7083500000,-7.367568863259936e-09,-9.121150121507827e-09
7084000000,2.658939421414651e-06,9.97182414380986e-07
7084500000,-7.522045577334094e-09,-8.836729528738984e-09
7085000000,-7.588828663768395e-09,-8.695748560922484e-09
7085500000,-7.6489201160158e-09,-8.556156932065209e-09
7086000000,-7.70255128810643e-09,-8.418278278539974e-09
7086500000,-7.749966277249467e-09,-8.282448301749811e-09
7087000000,-7.791443764647051e-09,-8.148976405944707e-09
7087500000,-7.827252735240383e-09,-8.018105277573193e-09
7088000000,-5.49948106204435e-08,-7.939358326185828e-08
7088500000,-7.883100921541286e-09,-7.765271951130956e-09
7089000000,-7.903662766328721e-09,-7.64375149527266e-09
7089500000,-7.919769402108927e-09,-7.525697799832372e-09
7090000000,-7.931711570977376e-09,-7.411295969299542e-09
7090500000,-7.939792230344846e-09,-7.300672466058665e-09
7091000000,-7.944317583835885e-09,-7.193947958744459e-09
7091500000,-7.945552711406877e-09,-7.091208026453352e-09
7092000000,-9.605960142477824e-09,-3.295153429604066e-08
7092500000,-7.939545292132378e-09,-6.898009337493255e-09
7093000000,-7.932863923846625e-09,-6.807714660181468e-09
7093500000,-7.924109067899523e-09,-6.721610466468789e-09
7094000000,-7.913601317420928e-09,-6.639735789620256e-09
7094500000,-7.901630307972645e-09,-6.562074577192057e-09
7095000000,-7.888488491000928e-09,-6.488589114658341e-09
7095500000,-7.874418046233823e-09,-6.419255515141155e-09
7096000000,-6.167603863616821e-08,-5.605307647405238e-08
7096500000,-7.844690832983252e-09,-6.292585712670591e-09
7097000000,-7.82954227831071e-09,-6.235133469853252e-09
7097500000,-7.8144514109823e-09,-6.181428249932994e-09
7098000000,-7.799672641760283e-09,-6.131346887673962e-09
7098500000,-7.785384335048948e-09,-6.084740449046623e-09
7099000000,-7.771751111953931e-09,-6.041478492544335e-09
7099500000,-7.758957820865161e-09,-6.001442190175153e-09
7100000000,1.384893180677783e-06,1.939463744587422e-06
7100500000,-7.736521305955809e-09,-5.930326047569179e-09
7101000000,-7.727062474640269e-09,-5.898807677803739e-09
7101500000,-7.718879219988096e-09,-5.869876003650147e-09
7102000000,-7.712067976075396e-09,-5.843350096814861e-09
7102500000,-7.706697685875693e-09,-5.819078298266369e-09
7103000000,-7.702801257650524e-09,-5.796915959826333e-09
7103500000,-7.700460119279097e-09,-5.776775427836537e-09
7104000000,1.728956955244142e-07,-3.443266797393438e-08
7104500000,-7.700464520050511e-09,-5.741933920062202e-09
7105000000,-7.7028960721627e-09,-5.726947609995892e-09
7105500000,-7.706973253842833e-09,-5.713528855891177e-09
7106000000,-7.712723570196509e-09,-5.701535842943748e-09
7106500000,-7.720168289642062e-09,-5.690871813295525e-09
7107000000,-7.72932044951241e-09,-5.681440124144856e-09
7107500000,-7.740219436966234e-09,-5.673136238348853e-09
7108000000,4.094943849340694e-08,2.459627083619872e-08
7108500000,-7.767213045610661e-09,-5.659663828605296e-09
7109000000,-7.783325104462234e-09,-5.65425312033732e-09
7109500000,-7.801221928255401e-09,-5.649637983409337e-09
7110000000,-7.820871641703579e-09,-5.645736188210725e-09
7110500000,-7.842283336194184e-09,-5.642478626393488e-09
7111000000,-7.865462235005756e-09,-5.639793438180777e-09
7111500000,-7.890397205838553e-09,-5.637566835401223e-09
7112000000,9.637781370139511e-08,-6.656052597475358e-08
7112500000,-7.945553641207746e-09,-5.634439991160248e-09
7113000000,-7.975704353898802e-09,-5.633407269791004e-09
7113500000,-8.007616991798536e-09,-5.632605849617555e-09
7114000000,-8.041254443830574e-09,-5.63202366460955e-09
7114500000,-8.076620991651974e-09,-5.631615377441991e-09
7115000000,-8.113719535680418e-09,-5.6313332144704e-09
7115500000,-8.152493554732597e-09,-5.631135406938007e-09
7116000000,1.874494972239299e-07,-7.427039312659255e-07
7116500000,-8.235312014992343e-09,-5.630944935499074e-09
7117000000,-8.27941634000768e-09,-5.630967567783721e-09
7117500000,-8.325317050289959e-09,-5.630947513472994e-09
7118000000,-8.373085671870758e-09,-5.630887265265344e-09
7118500000,-8.422771945001165e-09,-5.63074282125365e-09
7119000000,-8.474443684047022e-09,-5.630455932820524e-09
7119500000,-8.528133426339611e-09,-5.629989152201236e-09
7120000000,1.310325908456965e-07,8.37504065633255e-08
7120500000,-8.641937461705783e-09,-5.628014101603174e-09
7121000000,-8.702189056671477e-09,-5.62636995676992e-09
7121500000,-8.764669662997457e-09,-5.62412056066204e-09
7122000000,-8.829455738053753e-09,-5.621148459670942e-09
7122500000,-8.896565405705047e-09,-5.617326344677104e-09
7123000000,-8.966015476353423e-09,-5.612520341632515e-09
7123500000,-9.037810140307655e-09,-5.606637777674291e-09
7124000000,-5.714784044108482e-08,5.560330821393768e-08
7124500000,-9.188400574294143e-09,-5.590922784716561e-09
7125000000,-9.267235575907063e-09,-5.580860925980442e-09
7125500000,-9.348358065819597e-09,-5.5691810871971e-09
7126000000,-9.431770401050984e-09,-5.555710182859737e-09
7126500000,-9.517429004930734e-09,-5.540311898131254e-09
7127000000,-9.605282577970064e-09,-5.522840177173595e-09
7127500000,-9.695297066946199e-09,-5.503187160237261e-09
7128000000,3.166275519881297e-08,-1.373746600944518e-08
7128500000,-9.881393274361513e-09,-5.456705269921413e-09
7129000000,-9.97737335835415e-09,-5.429604542684047e-09
7129500000,-1.007518226350796e-08,-5.399827415189096e-09
7130000000,-1.01747212766804e-08,-5.367234443253236e-09
7130500000,-1.027589261723981e-08,-5.331740473199227e-09
7131000000,-1.037860401308447e-08,-5.293274388446875e-09
7131500000,-1.048283490846725e-08,-5.251751515180976e-09
7132000000,-1.93768154787188e-07,4.174665736103789e-07
7132500000,-1.069538184114396e-08,-5.159232256707052e-09
7133000000,-1.080359638822809e-08,-5.107981997041257e-09
7133500000,-1.091309112111063e-08,-5.053320519491542e-09
7134000000,-1.102377881037638e-08,-4.995074350281962e-09
7134500000,-1.113559844971625e-08,-4.933087565119687e-09
7135000000,-1.124845192004151e-08,-4.867180376448578e-09
7135500000,-1.136223382479805e-08,-4.797136574044386e-09
7136000000,8.549149494907199e-08,-2.167982819834951e-07
7136500000,-1.15918288159426e-08,-4.644117317296608e-09
7137000000,-1.170724712707931e-08,-4.560749140228337e-09
7137500000,-1.182282629361944e-08,-4.472594437391959e-09
7138000000,-1.193826624266584e-08,-4.379548265793753e-09
7138500000,-1.205330645322839e-08,-4.281523565843625e-09
7139000000,-1.216768228959742e-08,-4.178453026225554e-09
7139500000,-1.22810863533453e-08,-4.070258368590705e-09
7140000000,-1.089058041330809e-07,-7.086075599959936e-08
7140500000,-1.250403390044308e-08,-3.838547212936767e-09
7141000000,-1.261297664550173e-08,-3.715063510223557e-09
7141500000,-1.271988452610988e-08,-3.586458323782759e-09
7142000000,-1.282448884337276e-08,-3.452814442007595e-09
7142500000,-1.292653149260132e-08,-3.314185407270868e-09
7143000000,-1.302576005586547e-08,-3.170635125601429e-09
7143500000,-1.312188065351707e-08,-3.02225797967156e-09
7144000000,2.558571981805996e-09,-4.59720679105625e-08
7144500000,-1.330396467038965e-08,-2.711358086052309e-09
7145000000,-1.338945515221658e-08,-2.549128331762251e-09
7145500000,-1.347089367713739e-08,-2.382507258042015e-09
7146000000,-1.354808640977048e-08,-2.211652829221393e-09
7146500000,-1.362081161112852e-08,-2.036721058132438e-09
7147000000,-1.368886291992029e-08,-1.857874155825747e-09
7147500000,-1.375204403714815e-08,-1.675350407587396e-09
7148000000,-5.24882314495577e-07,-1.488736113048206e-07
7148500000,-1.38630767101704e-08,-1.29964202332625e-09
7149000000,-1.391064268889576e-08,-1.106915904913474e-09
7149500000,-1.395262167281357e-08,-9.112606637585632e-10
7150000000,-1.398893453551269e-08,-7.128324955465215e-10
7150500000,-1.401944011447535e-08,-5.118332259789915e-10
7151000000,-1.404400730407754e-08,-3.084487783711586e-10
7151500000,-1.406253037978299e-08,-1.029325740221424e-10
7152000000,3.770908528226643e-07,2.159516576789299e-07
7152500000,-1.408081745982734e-08,3.138610785369154e-10
7153000000,-1.408044222520383e-08,5.247134950273601e-10
7153500000,-1.407355119042415e-08,7.368370160583827e-10
7154000000,-1.40600670232646e-08,9.500581476683066e-10
7154500000,-1.403989405224377e-08,1.164144342709938e-09
7155000000,-1.401295063690329e-08,1.37885617861994e-09
7155500000,-1.397921445949046e-08,1.593968271879281e-09
7156000000,2.946340783908525e-08,-8.434695799238026e-08
7156500000,-1.389091067768677e-08,2.024408120520713e-09
7157000000,-1.383626265493022e-08,2.239326985480376e-09
7157500000,-1.3774603041542e-08,2.45368866430561e-09
7158000000,-1.370584836624968e-08,2.667297619337723e-09
7158500000,-1.362995249808321e-08,2.87991415369334e-09
7159000000,-1.354686584539088e-08,3.09129718588111e-09
7159500000,-1.345656086881512e-08,3.301234659497129e-09
7160000000,4.926525208245815e-08,1.249582784961259e-08
7160500000,-1.325404321187273e-08,3.715609423881807e-09
7161000000,-1.314169141337507e-08,3.91956861810652e-09
7161500000,-1.302193849413741e-08,4.121007465452176e-09
7162000000,-1.289470468794364e-08,4.319610025322392e-09
7162500000,-1.275996098690563e-08,4.515053028087708e-09
7163000000,-1.261769451932843e-08,4.706993114871809e-09
7163500000,-1.246787674481958e-08,4.895108847731728e-09
7164000000,-2.210129890396506e-08,-1.849095546667828e-07
7164500000,-1.214576165171315e-08,5.258202001880817e-09
7165000000,-1.197355487412653e-08,5.432339901007009e-09
7165500000,-1.179406621574743e-08,5.60106134543621e-09
7166000000,-1.160743244384232e-08,5.763926654813776e-09
7166500000,-1.141382335626976e-08,5.920540505679005e-09
7167000000,-1.121344099378902e-08,6.070513262444166e-09
7167500000,-1.100647366591559e-08,6.213464409056916e-09
7168000000,-3.043780476582484e-07,2.648670006308e-07
7168500000,-1.057389794494451e-08,6.476917084049692e-09
7169000000,-1.034880215237584e-08,6.596644424407679e-09
7169500000,-1.011819026283516e-08,6.70797524843185e-09
7170000000,-9.882398012993262e-09,6.810569480771668e-09
7170500000,-9.641732066393492e-09,6.904129506789122e-09
7171000000,-9.39651454055794e-09,6.988351480278775e-09
7171500000,-9.147067513213592e-09,7.062899765448346e-09
7172000000,-2.155924002657328e-08,5.694313647940436e-08
7172500000,-8.637062276054909e-09,7.181964849035789e-09
7173000000,-8.377318420745415e-09,7.225882108716985e-09
7173500000,-8.114908860982097e-09,7.259024030298868e-09
7174000000,-7.850325503502149e-09,7.281142580424298e-09
7174500000,-7.584044148993977e-09,7.29200409304278e-09
7175000000,-7.31655766967507e-09,7.291400728687633e-09
7175500000,-7.048407345227137e-09,7.279099498407631e-09
7176000000,-3.389274164044647e-08,8.976987245933353e-08
7176500000,-6.512205664806936e-09,7.218903693408681e-09
7177000000,-6.245368525905207e-09,7.170776725019757e-09
7177500000,-5.980142873131632e-09,7.110462000214941e-09
7178000000,-5.717157812383851e-09,7.037956803497542e-09
7178500000,-5.457036924663373e-09,6.953260655859814e-09
7179000000,-5.200405370765047e-09,6.856409563466601e-09
7179500000,-4.947943875911115e-09,6.747479399017477e-09
7180000000,-7.977664124604045e-09,5.17506476130385e-08
7180500000,-4.457878652744177e-09,6.49388103793286e-09
7181000000,-4.221562859483687e-09,6.349628946299236e-09
7181500000,-3.991915531849277e-09,6.193987830775235e-09
7182000000,-3.769510906241032e-09,6.027253587761202e-09
7182500000,-3.554950649320456e-09,5.849734943577045e-09
7183000000,-3.348794434009911e-09,5.661762080433038e-09
7183500000,-3.151658140052652e-09,5.463765342727231e-09
7184000000,-1.485664717460968e-06,-5.998040859323291e-06
7184500000,-2.786313637736667e-09,5.038860584734153e-09
7185000000,-2.619158037618142e-09,4.813001526568257e-09
7185500000,-2.463133380914484e-09,4.578849923076247e-09
7186000000,-2.318585152211889e-09,4.336923770040458e-09
7186500000,-2.185968638756356e-09,4.087755515976296e-09
7187000000,-2.065692057670528e-09,3.83192202932472e-09
7187500000,-1.958127796843699e-09,3.570072489284547e-09
7188000000,-6.304773263911876e-08,-4.363617377408088e-08
7188500000,-1.782555023278361e-09,3.030652636371136e-09
7189000000,-1.715078392618187e-09,2.754438874266882e-09
7189500000,-1.66150688919568e-09,2.474862447911369e-09
7190000000,-1.622004590310732e-09,2.192592003065822e-09
7190500000,-1.596737306543427e-09,1.90834507170852e-09
7191000000,-1.585829279884224e-09,1.622860084133987e-09
7191500000,-1.589315718001891e-09,1.336892614733705e-09
7192000000,-8.216628986689697e-08,-3.97422422022083e-08
7192500000,-1.639690838837479e-09,7.664787485720708e-10
7193000000,-1.686465751771176e-09,4.834910371212506e-10
7193500000,-1.74748785899075e-09,2.030362204779531e-10
7194000000,-1.822618815672642e-09,-7.417944062339664e-11
7194500000,-1.911660150729098e-09,-3.474209439154761e-10
7195000000,-2.014370627595586e-09,-6.159669957499222e-10
7195500000,-2.130439598247481e-09,-8.791491662284758e-10
7196000000,-9.058932578610984e-08,-4.666800751419898e-08
7196500000,-2.401392290624765e-09,-1.386570700789664e-09
7197000000,-2.555542319252831e-09,-1.629582197198215e-09
7197500000,-2.721511269277236e-09,-1.864648922148812e-09
7198000000,-2.898868132696424e-09,-2.091193147859721e-09
7198500000,-3.087120652230211e-09,-2.30866629912143e-09
7199000000,-3.285721682094315e-09,-2.516549900500491e-09
7199500000,-3.494177671555163e-09,-2.714420648073845e-09
7200000000,-4.766305734352125e-06,4.082199884909947e-06
7200500000,-3.937978905945247e-09,-3.078174683168575e-09
7201000000,-4.172210494146825e-09,-3.243290333874264e-09
7201500000,-4.413837052269599e-09,-3.396880670224888e-09
7202000000,-4.662194939356155e-09,-3.538572477052987e-09
7202500000,-4.916618804792332e-09,-3.668140491929708e-09
7203000000,-5.176442121281641e-09,-3.785366669321189e-09
7203500000,-5.441028543237493e-09,-3.890095912316137e-09
7204000000,1.057126396683392e-07,4.651539239817424e-08
7204500000,-5.981527525330021e-09,-4.061535768485024e-09
7205000000,-6.256158164405762e-09,-4.128085630897286e-09
7205500000,-6.532819199042727e-09,-4.181881146681183e-09
7206000000,-6.810811290097157e-09,-4.222906422716608e-09
7206500000,-7.089462497425336e-09,-4.251250049212028e-09
7207000000,-7.368121163242e-09,-4.267035485502706e-09
7207500000,-7.646188907598402e-09,-4.270386989553206e-09
7208000000,4.921863905999961e-08,-6.529109016735821e-08
7208500000,-8.197906602741761e-09,-4.24072154309191e-09
7209000000,-8.470355369224831e-09,-4.208142487330451e-09
7209500000,-8.739861566323955e-09,-4.164137023450581e-09
7210000000,-9.005855256449614e-09,-4.109017422518408e-09
7210500000,-9.267840424635893e-09,-4.043135944234638e-09
7211000000,-9.525354149668794e-09,-3.966879874826028e-09
7211500000,-9.777970399404657e-09,-3.880602311392333e-09
7212000000,3.852847321831199e-08,-1.975078853624896e-11
7212500000,-1.026699897837153e-08,-3.679811573377649e-09
7213000000,-1.050264553828967e-08,-3.566132513008279e-09
7213500000,-1.073201043821711e-08,-3.444157458300349e-09
7214000000,-1.095479788007356e-08,-3.314370717312268e-09
7214500000,-1.117077177077511e-08,-3.177234674408321e-09
7215000000,-1.137973660323117e-08,-3.03322234879553e-09
7215500000,-1.158148721805798e-08,-2.882773779088076e-09
7216000000,4.890690384286588e-07,-3.807940535899288e-07
7216500000,-1.196302955223437e-08,-2.564475308336574e-09
7217000000,-1.214249685932422e-08,-2.397598718194624e-09
7217500000,-1.231437015695082e-08,-2.226133135654178e-09
7218000000,-1.247864945857306e-08,-2.050575422896708e-09
7218500000,-1.263534432939248e-08,-1.871344102283302e-09
7219000000,-1.278449221979574e-08,-1.688863040534555e-09
7219500000,-1.292611342283429e-08,-1.503545501698029e-09
7220000000,-2.391328786179941e-07,1.755038055934829e-07
7220500000,-1.31873009638398e-08,-1.125865201300201e-09
7221000000,-1.330707388526052e-08,-9.343199770600695e-10
7221500000,-1.341978046164633e-08,-7.413875467123799e-10
7222000000,-1.352562202483548e-08,-5.474014721606116e-10
7222500000,-1.362477352132801e-08,-3.526438268733665e-10
7223000000,-1.371741634561274e-08,-1.573747894186987e-10
7223500000,-1.380374466782712e-08,3.812193837113437e-11
7224000000,1.523891696368273e-08,3.069979932863281e-08
7224500000,-1.395825372140678e-08,4.291239457652926e-10
7225000000,-1.402689254076431e-08,6.242480190854398e-10
7225500000,-1.409000684601653e-08,8.188781609057914e-10
7226000000,-1.414782695214055e-08,1.012903041576727e-09
7226500000,-1.420054610328848e-08,1.206210439165718e-09
7227000000,-1.424835025956261e-08,1.398699147322123e-09
7227500000,-1.429147455201452e-08,1.590271704893298e-09
7228000000,-6.10942420549124e-08,1.260614238074429e-07
7228500000,-1.436422380168214e-08,1.970507108127221e-09
7229000000,-1.439424117169191e-08,2.159145587114434e-09
7229500000,-1.442024643974168e-08,2.346705291170087e-09
7230000000,-1.444237497705804e-08,2.533233741117637e-09
7230500000,-1.44607599192901e-08,2.718748643683798e-09
7231000000,-1.447550645931147e-08,2.9032825952846e-09
7231500000,-1.448673125719416e-08,3.086906551124048e-09
7232000000,3.361000448933656e-07,2.359284667422291e-07
7232500000,-1.44987370056549e-08,3.45135786219194e-09
7233000000,-1.449958686971697e-08,3.632362445012684e-09
7233500000,-1.449707587010633e-08,3.81259267496483e-09
7234000000,-1.449113427739653e-08,3.992053018337036e-09
7234500000,-1.448174627338397e-08,4.170733991042264e-09
7235000000,-1.446889247149039e-08,4.348599998899964e-09
7235500000,-1.445255362363273e-08,4.525680936575071e-09
7236000000,-3.562356114489394e-07,-1.938027239436717e-07
7236500000,-1.440935408223425e-08,4.877052232360281e-09
7237000000,-1.438235314952753e-08,5.051250901598919e-09
7237500000,-1.435180733209234e-08,5.224407488175885e-09
7238000000,-1.431766662429961e-08,5.396411123607527e-09
7238500000,-1.427993093716385e-08,5.567188122564217e-09
7239000000,-1.423859452927845e-08,5.736655314225243e-09
7239500000,-1.419361993287633e-08,5.904748841434416e-09
7240000000,-4.513077514644669e-09,1.448174974819468e-08
7240500000,-1.409288593765395e-08,6.236375377304511e-09
7241000000,-1.403704451024543e-08,6.399665719010824e-09
7241500000,-1.397755397182799e-08,6.56117821430021e-09
7242000000,-1.391443047848856e-08,6.720745643394538e-09
7242500000,-1.384768611835616e-08,6.878245937746132e-09
7243000000,-1.377734441166474e-08,7.033540087310915e-09
7243500000,-1.370340118075498e-08,7.186472149853024e-09
7244000000,-1.120453158040824e-07,-1.6147897150557e-08
7244500000,-1.35450674863077e-08,7.484755633418296e-09
7245000000,-1.346077338847606e-08,7.629743639247557e-09
7245500000,-1.337311225008346e-08,7.771786692588741e-09
7246000000,-1.328221857123065e-08,7.910718092279612e-09
7246500000,-1.318819787538069e-08,8.046407963280166e-09
7247000000,-1.309115572510739e-08,8.178737066113756e-09
7247500000,-1.299119484728557e-08,8.307548897846759e-09
7248000000,-2.894651979997613e-08,8.09743732499921e-08
7248500000,-1.27829797588959e-08,8.554253665836756e-09
7249000000,-1.267503662515041e-08,8.671926964642295e-09
7249500000,-1.256463894645042e-08,8.785665244920209e-09
7250000000,-1.245191231442665e-08,8.895379931055507e-09
