FFT_analysis (Idc=5.5e-06) X,FFT_analysis (Idc=5.5e-06) YRe,FFT_analysis (Idc=5.5e-06) YReImag
2120500000,1.014542557570806e-09,2.611707529388694e-09
2121000000,1.079899690752504e-09,2.298889016107981e-09
2121500000,1.093243151382084e-09,1.982530117485329e-09
2122000000,1.054504199708501e-09,1.670998636706295e-09
2122500000,9.650515333920097e-10,1.372698943102224e-09
2123000000,8.273144650080597e-10,1.095673686484488e-09
2123500000,6.451527726968376e-10,8.475627310772362e-10
2124000000,-1.163806820431377e-08,-5.176974676462159e-08
2124500000,1.683286994818412e-10,4.653252378356091e-10
2125000000,-1.132274049992456e-10,3.427355441707902e-10
2125500000,-4.135037664280833e-10,2.717123213026875e-10
2126000000,-7.238378034304569e-10,2.552915233334965e-10
2126500000,-1.035406987414474e-09,2.950621131242948e-10
2127000000,-1.338947687511469e-09,3.912512294700334e-10
2127500000,-1.624964904307072e-09,5.426424725135274e-10
2128000000,8.83442210985712e-08,-3.742565056677117e-08
2128500000,-2.108405304937314e-09,9.98281846886544e-10
2129000000,-2.288689808191429e-09,1.292596432186297e-09
2129500000,-2.417834477081444e-09,1.622239521346417e-09
2130000000,-2.489679788093927e-09,1.978869242134097e-09
2130500000,-2.499271896847968e-09,2.352884240800584e-09
2131000000,-2.44307881024785e-09,2.733926740993114e-09
2131500000,-2.319386757757024e-09,3.110889212192804e-09
2132000000,-5.276453058025757e-07,-8.480019616302823e-07
2132500000,-1.871775229011465e-09,3.806509496754926e-09
2133000000,-1.553992992490959e-09,4.101988019054572e-09
2133500000,-1.180739527363421e-09,4.347959395174845e-09
2134000000,-7.599686321669052e-10,4.534401730171859e-09
2134500000,-3.013379828768397e-10,4.652514172512917e-09
2135000000,1.838632542179842e-10,4.695248668300302e-09
2135500000,6.830041450549165e-10,4.657137640934416e-09
2136000000,1.186249080029416e-07,2.256966182235632e-07
2136500000,1.667890374151025e-09,4.32818989780807e-09
2137000000,2.124712227533217e-09,4.037942412846579e-09
2137500000,2.538466064224197e-09,3.668472338607776e-09
2138000000,2.895309605397181e-09,3.226351407629344e-09
2138500000,3.182557044124525e-09,2.720743984766313e-09
2139000000,3.388764999175479e-09,2.162773266123454e-09
2139500000,3.504674625761411e-09,1.565830311335099e-09
2140000000,-9.686968683587423e-08,2.68382123726154e-08
2140500000,3.439516775209304e-09,3.161343364331634e-10
2141000000,3.252063480531678e-09,-3.032419422198747e-10
2141500000,2.961966415890324e-09,-8.960587446335449e-10
2142000000,2.573323734394238e-09,-1.444950942148456e-09
2142500000,2.093258572243096e-09,-1.933518571524891e-09
2143000000,1.531606089025671e-09,-2.34658074878826e-09
2143500000,9.008633835948429e-10,-2.670635359294312e-09
2144000000,7.825697966235283e-08,1.313780490591623e-07
2144500000,-5.068989374294827e-10,-3.009173530108569e-09
2145000000,-1.2493688378391e-09,-3.008987032328143e-09
2145500000,-1.992734311039335e-09,-2.891239228862052e-09
2146000000,-2.717795386851366e-09,-2.656265836681988e-09
2146500000,-3.405663305373782e-09,-2.307883835933134e-09
2147000000,-4.038085842928553e-09,-1.853036922931825e-09
2147500000,-4.598412499124271e-09,-1.30148036133014e-09
2148000000,1.266618230798685e-07,-3.639084054435547e-07
2148500000,-5.445325030365152e-09,3.882284655060924e-11
2149000000,-5.70938255611085e-09,7.9571957012448e-10
2149500000,-5.856931499933862e-09,1.586618473382121e-09
2150000000,-5.884171461289667e-09,2.392292007172213e-09
2150500000,-5.790551069179286e-09,3.193179135627212e-09
2151000000,-5.578832135588611e-09,3.970198122487705e-09
2151500000,-5.254916306891784e-09,4.704782256947567e-09
2152000000,-3.439161605847684e-07,-2.898698111358424e-07
2152500000,-4.308781954303247e-09,5.979864671155159e-09
2153000000,-3.711777408908894e-09,6.491998644788881e-09
2153500000,-3.052688432310673e-09,6.905608113858219e-09
2154000000,-2.348548034665394e-09,7.212912754747581e-09
2154500000,-1.617399936241966e-09,7.409444466193876e-09
2155000000,-8.776633437382112e-10,7.493395736458947e-09
2155500000,-1.475052501321144e-10,7.466386783086763e-09
2156000000,-8.436549754163487e-08,2.040148949279018e-08
2156500000,1.214684356574419e-09,7.100032301750979e-09
2157000000,1.815663413734164e-09,6.777694200238887e-09
2157500000,2.345652501065288e-09,6.377918644771061e-09
2158000000,2.794183624687905e-09,5.914341453282995e-09
2158500000,3.153289362286899e-09,5.402193060852174e-09
2159000000,3.41788847568529e-09,4.857377542709544e-09
2159500000,3.5857295451064e-09,4.296262469196391e-09
2160000000,-7.798909222607393e-08,3.619454923594398e-08
2160500000,3.635182053097086e-09,3.190139800558796e-09
2161000000,3.525493829588422e-09,2.675572976924185e-09
2161500000,3.336115598282721e-09,2.204971959689154e-09
2162000000,3.076837441374297e-09,1.790066428679003e-09
2162500000,2.759176817846122e-09,1.440348662994869e-09
2163000000,2.395966846711813e-09,1.163430801913019e-09
2163500000,2.000699106939075e-09,9.641881875228124e-10
2164000000,-1.924229692432509e-07,7.332882555037362e-08
2164500000,1.170063852070128e-09,8.073121940056065e-10
2165000000,7.62065928310931e-10,8.477388306664967e-10
2165500000,3.761077421032479e-10,9.623314650807508e-10
2166000000,2.37993658570218e-11,1.144824399884439e-09
2166500000,-2.848380470895425e-10,1.387194721498186e-09
2167000000,-5.414939650287199e-10,1.680161007131602e-09
2167500000,-7.397680775707082e-10,2.0131680854155e-09
2168000000,5.269247086479562e-07,-9.778722784615597e-07
2168500000,-9.452391483268528e-10,2.754240608158403e-09
2169000000,-9.498111256065744e-10,3.139544162659016e-09
2169500000,-8.905938700884628e-10,3.519615303695454e-09
2170000000,-7.710660966550428e-10,3.884277455770826e-09
2170500000,-5.963945480738724e-10,4.224308898456404e-09
2171000000,-3.732177215548579e-10,4.531612915179387e-09
2171500000,-1.092590653951603e-10,4.799817793664779e-09
2172000000,-2.155673131238863e-09,1.548158979775279e-08
2172500000,5.063624118910723e-10,5.201395702947243e-09
2173000000,8.39865627127555e-10,5.330539710014256e-09
2173500000,1.178318785960549e-09,5.412054393032047e-09
2174000000,1.513428312794616e-09,5.448134829655054e-09
2174500000,1.837339760345114e-09,5.442539605700758e-09
2175000000,2.143610681132389e-09,5.400278027017348e-09
2175500000,2.42701256034309e-09,5.327582411104081e-09
2176000000,-1.389876451961813e-08,-8.477405951994489e-08
2176500000,2.911675023857805e-09,5.118804305137567e-09
2177000000,3.110395327554692e-09,4.997636070764903e-09
2177500000,3.281073087546558e-09,4.875204002027181e-09
2178000000,3.426353126917822e-09,4.75830780546941e-09
2178500000,3.550629918451322e-09,4.652726199082724e-09
2179000000,3.659198326264873e-09,4.563374020967345e-09
2179500000,3.758654316565407e-09,4.49367159228015e-09
2180000000,-2.469197365592076e-08,-1.441976522939583e-07
2180500000,3.958713839842289e-09,4.418904929102925e-09
2181000000,4.074390140997906e-09,4.412339230980543e-09
2181500000,4.210049724620013e-09,4.422435552820728e-09
2182000000,4.372099188187215e-09,4.444199756252167e-09
2182500000,4.565917112357928e-09,4.471015957801953e-09
2183000000,4.795218551024159e-09,4.495145798429214e-09
2183500000,5.062304760790523e-09,4.507636476221873e-09
2184000000,-6.138269485412184e-08,5.099848925223921e-07
2184500000,5.70905520833199e-09,4.459608252739646e-09
2185000000,6.083109171092111e-09,4.379621880915506e-09
2185500000,6.483772114237875e-09,4.249997391722159e-09
2186000000,6.903118661855749e-09,4.062625945682187e-09
2186500000,7.331397281842008e-09,3.810986003052487e-09
2187000000,7.757259101764283e-09,3.489951097846398e-09
2187500000,8.168216610274866e-09,3.096781338368475e-09
2188000000,-8.107456621290188e-08,1.315751502135008e-07
2188500000,8.891704746028339e-09,2.094945421532599e-09
2189000000,9.176929295388901e-09,1.493017545360848e-09
2189500000,9.393658789937234e-09,8.326609919023008e-10
2190000000,9.530175813393688e-09,1.237685333891877e-10
2190500000,9.576124509420499e-09,-6.21485509938441e-10
2191000000,9.523612150688382e-09,-1.388870843429106e-09
2191500000,9.366926988995302e-09,-2.162566386984944e-09
2192000000,8.284036120747104e-08,-1.320748969516809e-08
2192500000,8.732806264488189e-09,-3.659899005999654e-09
2193000000,8.258971558438833e-09,-4.347901881737919e-09
2193500000,7.688278716014488e-09,-4.972222205165832e-09
2194000000,7.030274190172893e-09,-5.516514656794388e-09
2194500000,6.297740346013403e-09,-5.966159237643194e-09
2195000000,5.505786812605435e-09,-6.308662447175954e-09
2195500000,4.671736940751711e-09,-6.534076843400384e-09
2196000000,-4.565702669953924e-08,1.036138785857496e-07
2196500000,2.955154115957325e-09,-6.609974620599637e-09
2197000000,2.113713812447011e-09,-6.456997690908903e-09
2197500000,1.311189302000671e-09,-6.180420257723977e-09
2198000000,5.675249297409545e-10,-5.787624383024966e-09
2198500000,-9.855654025043804e-11,-5.289142367894517e-09
2199000000,-6.705606853382055e-10,-4.698774051183898e-09
2199500000,-1.134327017494438e-09,-4.033298773748662e-09
2200000000,4.192429002655381e-07,-1.256526038904523e-05
2200500000,-1.696282766352904e-09,-2.553619457803391e-09
2201000000,-1.782721589848384e-09,-1.781720176193074e-09
2201500000,-1.737795572151488e-09,-1.0177577293907e-09
2202000000,-1.565001645460471e-09,-2.835467676470299e-10
2202500000,-1.271755687759694e-09,4.000934914346438e-10
2203000000,-8.686284446391157e-10,1.013776701068109e-09
2203500000,-3.695931643643751e-10,1.540425466710171e-09
2204000000,-2.400345659563517e-07,8.273502392054632e-08
2204500000,8.475613503886059e-10,2.277817870867597e-09
2205000000,1.526592550681757e-09,2.469338927982963e-09
2205500000,2.224380450075532e-09,2.53600280685374e-09
2206000000,2.91940645979862e-09,2.477252441620487e-09
2206500000,3.590240634606334e-09,2.296370934146361e-09
2207000000,4.216735130327476e-09,2.000304517868428e-09
2207500000,4.7803540151319e-09,1.599200103721935e-09
2208000000,2.534003284286893e-08,5.173142623693389e-08
2208500000,5.655324304672764e-09,5.371655521804146e-10
2209000000,5.942103698566564e-09,-9.037730016906664e-11
2209500000,6.117360454276897e-09,-7.572665680281259e-10
2210000000,6.176934337184048e-09,-1.443476703475108e-09
2210500000,6.120392893564458e-09,-2.128902647773244e-09
2211000000,5.950663080106244e-09,-2.793729297488864e-09
2211500000,5.673883501799439e-09,-3.419128573515935e-09
2212000000,-1.589426151459816e-07,5.721258728547569e-08
2212500000,4.839634498281051e-09,-4.484532839675376e-09
2213000000,4.308399894966319e-09,-4.896559874366943e-09
2213500000,3.722083284039219e-09,-5.213683158395283e-09
2214000000,3.098206313081517e-09,-5.429040020573202e-09
2214500000,2.455113551983867e-09,-5.53859599937637e-09
2215000000,1.811189925834914e-09,-5.541712582306411e-09
2215500000,1.184661615556227e-09,-5.441022102209947e-09
2216000000,-6.857673494431851e-07,2.453830630915545e-06
2216500000,5.196419145650474e-11,-4.953018270093324e-09
2217000000,-4.240885470570807e-10,-4.585013189089066e-09
2217500000,-8.233079590744138e-10,-4.151282684876926e-09
2218000000,-1.13614395399345e-09,-3.666498254188284e-09
2218500000,-1.355974024514228e-09,-3.147032532242145e-09
2219000000,-1.479058210345349e-09,-2.609883318643263e-09
2219500000,-1.504626223423787e-09,-2.072391994600229e-09
2220000000,-1.89191932711182e-07,-3.849870775844122e-07
2220500000,-1.275106228838625e-09,-1.064251974925526e-09
2221000000,-1.033116331866731e-09,-6.251230783360645e-10
2221500000,-7.195985458289428e-10,-2.479263476542403e-10
2222000000,-3.47048433179505e-10,5.590252908698082e-11
2222500000,6.993043242833803e-11,2.771371236103633e-10
2223000000,5.155646319903049e-10,4.095086014523288e-10
2223500000,9.730479765022653e-10,4.495259143720838e-10
2224000000,5.325120637295719e-08,-3.82960531996346e-08
2224500000,1.855139169686956e-09,2.533080227980109e-10
2225000000,2.246418357753071e-09,2.522479426981293e-11
2225500000,2.583907075387716e-09,-2.791383318317442e-10
2226000000,2.854011847087734e-09,-6.488064502858069e-10
2226500000,3.045536593681828e-09,-1.070421652144328e-09
2227000000,3.149499376406625e-09,-1.528730382828092e-09
2227500000,3.159851500563104e-09,-2.006949168570783e-09
2228000000,-7.824423630193419e-08,-1.289819160540788e-07
2228500000,2.891279541535281e-09,-2.951990106261562e-09
2229000000,2.616091623748988e-09,-3.382918469340263e-09
2229500000,2.254878911331754e-09,-3.762881801314525e-09
2230000000,1.817531139773121e-09,-4.076229871833568e-09
2230500000,1.316652040979235e-09,-4.308876203394816e-09
2231000000,7.672661186884448e-10,-4.449331059313168e-09
2231500000,1.865314352113137e-10,-4.488911799398534e-09
2232000000,2.550427634581366e-07,-7.147382511325565e-08
2232500000,-9.941999863178976e-10,-4.246161144962693e-09
2233000000,-1.554809826558828e-09,-3.963060316292656e-09
2233500000,-2.069680662880308e-09,-3.577478019676004e-09
2234000000,-2.520437670856774e-09,-3.097728244412658e-09
2234500000,-2.890339371509475e-09,-2.535465497955724e-09
2235000000,-3.16490475016608e-09,-1.905373881549041e-09
2235500000,-3.332267638672997e-09,-1.224438744523167e-09
2236000000,8.777506294472404e-08,1.63828483225472e-07
2236500000,-3.314680718309209e-09,2.124732002000611e-10
2237000000,-3.123321378216749e-09,9.269041960697157e-10
2237500000,-2.812023229864804e-09,1.610355755318193e-09
2238000000,-2.387111990253047e-09,2.242418696865314e-09
2238500000,-1.858281151187191e-09,2.803869412606685e-09
2239000000,-1.238417107385392e-09,3.277664662107177e-09
2239500000,-5.436530420103723e-10,3.649089754640505e-09
2240000000,9.455567956929594e-08,-3.410124803001687e-08
2240500000,9.965412437394562e-10,4.042210149881254e-09
2241000000,1.80079770774305e-09,4.051307270617963e-09
2241500000,2.599323547957999e-09,3.933251571206462e-09
2242000000,3.370993344126533e-09,3.691088421728719e-09
2242500000,4.095679812015375e-09,3.331682772280189e-09
2243000000,4.754939140120101e-09,2.865099934844922e-09
2243500000,5.332375191011556e-09,2.304523141888708e-09
2244000000,3.793331411102048e-08,-1.365856415764843e-08
2244500000,6.190787936194024e-09,9.656956791366338e-10
2245000000,6.454150009727551e-09,2.238985494386206e-10
2245500000,6.600823614223094e-09,-5.402652844675457e-10
2246000000,6.630657778018191e-09,-1.307426390476386e-09
2246500000,6.546850269821741e-09,-2.058499618020008e-09
2247000000,6.355667681494298e-09,-2.775765032629793e-09
2247500000,6.066243286573031e-09,-3.44332249587931e-09
2248000000,3.365014084255363e-07,2.856708279174381e-07
2248500000,5.240085384489699e-09,-4.576490750531113e-09
2249000000,4.731487383793862e-09,-5.022098580005453e-09
2249500000,4.179358212021457e-09,-5.3784162561123e-09
2250000000,3.599461623222542e-09,-5.642414485785234e-09
2250500000,3.007133169226158e-09,-5.813830653432191e-09
2251000000,2.417008532369793e-09,-5.89507935050266e-09
2251500000,1.84270597329999e-09,-5.890457827364507e-09
2252000000,-1.020877688810338e-07,1.743809137621374e-07
2252500000,7.879426935626939e-10,-5.651126531753e-09
2253000000,3.262666032952716e-10,-5.433426696817567e-09
2253500000,-8.194022859887383e-11,-5.163069122002637e-09
2254000000,-4.321052853191902e-10,-4.850259764909752e-09
2254500000,-7.212624872160912e-10,-4.505276727554786e-09
2255000000,-9.480265862202871e-10,-4.137796269653592e-09
2255500000,-1.112580811392514e-09,-3.757344904740881e-09
2256000000,-3.072491732043325e-08,4.983479065385385e-08
2256500000,-1.261142355437938e-09,-2.991230523244341e-09
2257000000,-1.250566941635544e-09,-2.620549779782312e-09
2257500000,-1.188049894364665e-09,-2.26662600792448e-09
2258000000,-1.07746711153074e-09,-1.93479534713624e-09
2258500000,-9.229827128227616e-10,-1.629828630318847e-09
2259000000,-7.289020660219742e-10,-1.355610344810315e-09
2259500000,-4.995565546121788e-10,-1.11579817607574e-09
2260000000,-6.447226764823994e-08,-5.796836530130657e-08
2260500000,4.751840541689912e-11,-7.514338770158505e-10
2261000000,3.563288466001444e-10,-6.322929979986512e-10
2261500000,6.824311808196898e-10,-5.582837189406948e-10
2262000000,1.020953338837338e-09,-5.315458154667862e-10
2262500000,1.366563751476065e-09,-5.53708251644087e-10
2263000000,1.713633285295148e-09,-6.262283118446044e-10
2263500000,2.056131607418565e-09,-7.499469117862382e-10
2264000000,-1.036672363995973e-07,3.325174786236196e-07
2264500000,2.701543137383526e-09,-1.151367477480793e-09
2265000000,2.990665990604806e-09,-1.427034880674868e-09
2265500000,3.24802803223854e-09,-1.749892631353336e-09
2266000000,3.466597660696197e-09,-2.116231961639539e-09
2266500000,3.639677429200857e-09,-2.521415784437739e-09
2267000000,3.761042059798977e-09,-2.959585857247667e-09
2267500000,3.825285461073736e-09,-3.423609336298224e-09
2268000000,4.620141946220184e-07,1.919830833347308e-07
2268500000,3.766233219618139e-09,-4.396227773372034e-09
2269000000,3.637936247004803e-09,-4.886244614267057e-09
2269500000,3.443160006668969e-09,-5.365496739174083e-09
2270000000,3.183421031416226e-09,-5.824002142563206e-09
2270500000,2.862026654013718e-09,-6.251934197649527e-09
2271000000,2.484054154478815e-09,-6.639936855493471e-09
2271500000,2.055948694568254e-09,-6.97968118447662e-09
2272000000,7.88793854160689e-08,-1.366776630313347e-07
2272500000,1.082797513852241e-09,-7.487242102391853e-09
2273000000,5.57001613978913e-10,-7.645438456924187e-09
2273500000,1.893291995157006e-11,-7.736407213888313e-09
2274000000,-5.206643956587974e-10,-7.759940484505958e-09
2274500000,-1.051092532640431e-09,-7.717896154102941e-09
2275000000,-1.562610536215102e-09,-7.613806890777885e-09
2275500000,-2.04610888828181e-09,-7.453022083619246e-09
2276000000,2.61597237320727e-08,-1.614956927259183e-08
2276500000,-2.899988129024112e-09,-6.98965855953056e-09
2277000000,-3.25968937907804e-09,-6.703890406920046e-09
2277500000,-3.57056084759692e-09,-6.394291330821614e-09
2278000000,-3.831874063355519e-09,-6.07022233055096e-09
2278500000,-4.044883761025137e-09,-5.740566475929919e-09
2279000000,-4.212391969995533e-09,-5.413795394601443e-09
2279500000,-4.338904533416835e-09,-5.097076073896056e-09
2280000000,3.239937095948172e-08,-1.6157468246437e-07
2280500000,-4.492270098485244e-09,-4.516162188544515e-09
2281000000,-4.532839974958422e-09,-4.259086407825171e-09
2281500000,-4.558851854472238e-09,-4.026124477528673e-09
2282000000,-4.577432333390665e-09,-3.816579337626549e-09
2282500000,-4.595006213668128e-09,-3.628063604671459e-09
2283000000,-4.616971994044687e-09,-3.456995317948266e-09
2283500000,-4.647510583074928e-09,-3.298391109756017e-09
2284000000,-4.122211270894417e-07,3.322898215426057e-06
2284500000,-4.744208209141976e-09,-2.995232173219932e-09
2285000000,-4.811059821310962e-09,-2.838442874864691e-09
2285500000,-4.887786105083762e-09,-2.670023599943237e-09
2286000000,-4.97095353092147e-09,-2.484770366508314e-09
2286500000,-5.055468013480163e-09,-2.278493872808399e-09
2287000000,-5.135137336162328e-09,-2.048129767151395e-09
2287500000,-5.20324853589638e-09,-1.792437892127369e-09
2288000000,1.789519564637818e-07,4.354694609413306e-08
2288500000,-5.27542320555031e-09,-1.207620314024855e-09
2289000000,-5.26537718992282e-09,-8.844680364991379e-10
2289500000,-5.216130266742402e-09,-5.476420299452598e-10
2290000000,-5.122705439149315e-09,-2.040628831189088e-10
2290500000,-4.981416030419166e-09,1.380459875135977e-10
2291000000,-4.790651359891367e-09,4.695779657185733e-10
2291500000,-4.550370045683705e-09,7.808849791616642e-10
2292000000,-2.608594928084501e-09,7.837594550404003e-08
2292500000,-3.931507877802259e-09,1.30371690949173e-09
2293000000,-3.563227947183049e-09,1.497053816305973e-09
2293500000,-3.165654091502036e-09,1.634236415757113e-09
2294000000,-2.74825576533601e-09,1.709067620004017e-09
2294500000,-2.322026821717366e-09,1.71721871734668e-09
2295000000,-1.898612011638581e-09,1.656226209481247e-09
2295500000,-1.490427130634736e-09,1.525963404601235e-09
2296000000,2.178128090490115e-07,1.412627256122184e-08
2296500000,-7.689495968061994e-10,1.068524826698165e-09
2297000000,-4.789604156659945e-10,7.528166514717146e-10
2297500000,-2.500477662820208e-10,3.903135613210631e-10
2298000000,-9.042107879220369e-11,-8.137481694203494e-12
2298500000,-6.696748146950235e-12,-4.302607046790877e-10
2299000000,-2.833098491541994e-12,-8.624919980541147e-10
2299500000,-8.050957364255643e-11,-1.290386741589971e-09
2300000000,4.837141234060716e-06,-1.534179653814159e-06
2300500000,-4.742468763275704e-10,-2.075593439421837e-09
2301000000,-7.803534946800526e-10,-2.40492015498046e-09
2301500000,-1.148565386588515e-09,-2.674800232187516e-09
2302000000,-1.568043232173611e-09,-2.874537555096471e-09
2302500000,-2.025865634909466e-09,-2.995268313486839e-09
2303000000,-2.507762835304726e-09,-3.030382352974889e-09
2303500000,-2.998195465848513e-09,-2.976077143671025e-09
2304000000,5.512051144602286e-08,-3.528999422833501e-08
2304500000,-3.940682058645515e-09,-2.597616578443249e-09
2305000000,-4.360840926448335e-09,-2.280034084873074e-09
2305500000,-4.726870152822194e-09,-1.885914937766146e-09
2306000000,-5.025494874051439e-09,-1.425320741925728e-09
2306500000,-5.245228823486151e-09,-9.106817434554789e-10
2307000000,-5.377102157822838e-09,-3.56292686169534e-10
2307500000,-5.414598615969908e-09,2.219533706472303e-10
2308000000,-8.714098331763152e-08,-5.842774278759134e-10
2308500000,-5.195288344538643e-09,1.382004475076011e-09
2309000000,-4.940678057503279e-09,1.929169375703962e-09
2309500000,-4.595903247661373e-09,2.432013962463243e-09
2310000000,-4.169672552909701e-09,2.87502807187632e-09
2310500000,-3.673353866502728e-09,3.244577719729289e-09
2311000000,-3.120586128176021e-09,3.529022153095143e-09
2311500000,-2.526969228470783e-09,3.719366200768496e-09
2312000000,5.177395892836368e-08,4.925752607541969e-08
2312500000,-1.286385248493796e-09,3.797052405629825e-09
2313000000,-6.756113539392085e-10,3.681900661718498e-09
2313500000,-9.513200829132271e-11,3.467836254959336e-09
2314000000,4.380789145708947e-10,3.161980189619882e-09
2314500000,9.083918172044214e-10,2.774043355449521e-09
2315000000,1.302477171379887e-09,2.31677609525786e-09
2315500000,1.609275477782672e-09,1.805058208409797e-09
2316000000,-1.081790181311153e-06,1.934015851074848e-08
2316500000,1.932452566874606e-09,6.862270591814737e-10
2317000000,1.942453152405557e-09,1.156017218914937e-10
2317500000,1.852929188123739e-09,-4.379254405487726e-10
2318000000,1.669255155241535e-09,-9.565936700938181e-10
2318500000,1.400239359965703e-09,-1.423928220253157e-09
2319000000,1.057403014171971e-09,-1.825427310174774e-09
2319500000,6.547894145855491e-10,-2.148862344293587e-09
2320000000,7.501840817922922e-08,-3.343924135740227e-08
2320500000,-2.636337622469302e-10,-2.528503218709127e-09
2321000000,-7.434692126908258e-10,-2.57609772408913e-09
2321500000,-1.212482361404723e-09,-2.529125724030557e-09
2322000000,-1.652758987874244e-09,-2.392130798061832e-09
2322500000,-2.047450989797307e-09,-2.172944069577308e-09
2323000000,-2.381889311221194e-09,-1.882672250139328e-09
2323500000,-2.643486667173587e-09,-1.534830119276804e-09
2324000000,-3.620700092151658e-08,-6.020225572476006e-08
2324500000,-2.913249020655798e-09,-7.31158231801614e-10
2325000000,-2.912158825509195e-09,-3.107763335919229e-10
2325500000,-2.820241634301052e-09,9.751403037654106e-11
2326000000,-2.641736168034527e-09,4.759200604952649e-10
2326500000,-2.384405702823946e-09,8.077626938544275e-10
2327000000,-2.058885856360565e-09,1.078114779491174e-09
2327500000,-1.678578764635788e-09,1.274587771894451e-09
2328000000,7.959101175529714e-08,-4.140521991521999e-08
2328500000,-8.17564308028617e-10,1.410653415557074e-09
2329000000,-3.718160727368265e-10,1.340806459328236e-09
2329500000,5.996697330671586e-11,1.17869000579104e-09
2330000000,4.601171959626256e-10,9.283675572908206e-10
2330500000,8.121137269528146e-10,5.970133912554769e-10
2331000000,1.101273643541824e-09,1.950929097959066e-10
2331500000,1.315254030180195e-09,-2.645896504041076e-10
2332000000,-6.126160146467992e-07,-7.842220459250136e-07
2332500000,1.481884361898746e-09,-1.296064705628381e-09
2333000000,1.424472668025287e-09,-1.834303163232958e-09
2333500000,1.272266900612012e-09,-2.364491122760306e-09
2334000000,1.028296184324906e-09,-2.869778060382207e-09
2334500000,6.989083478659492e-10,-3.334333964039234e-09
2335000000,2.9307785199221e-10,-3.743993792002742e-09
2335500000,-1.78008815507841e-10,-4.086782602497424e-09
2336000000,5.023846633683427e-08,1.708108088757055e-07
2336500000,-1.262143242009364e-09,-4.53615155207815e-09
2337000000,-1.845756962489644e-09,-4.632024497269853e-09
2337500000,-2.4368982990384e-09,-4.639590826393265e-09
2338000000,-3.020767517812165e-09,-4.56069575709705e-09
2338500000,-3.583681847554036e-09,-4.399429213957476e-09
2339000000,-4.113364122761691e-09,-4.162486920699465e-09
2339500000,-4.599162326427899e-09,-3.858236902142595e-09
2340000000,8.073613331670583e-09,1.344200953813824e-09
2340500000,-5.407687252784862e-09,-3.087820102893186e-09
2341000000,-5.720252908611949e-09,-2.643555922949986e-09
2341500000,-5.968509597459256e-09,-2.174853107321758e-09
2342000000,-6.152867798840471e-09,-1.692226239231794e-09
2342500000,-6.275526819188561e-09,-1.205459931008061e-09
2343000000,-6.34009818399548e-09,-7.231059488921348e-10
2343500000,-6.35147859581748e-09,-2.522895318275325e-10
2344000000,7.924352993726365e-08,1.112420647044655e-07
2344500000,-6.2371701981055e-09,6.34037897670654e-10
2345000000,-6.123327114398792e-09,1.043262365224835e-09
2345500000,-5.979226788340073e-09,1.427896757010793e-09
2346000000,-5.809570205956168e-09,1.788187041412816e-09
2346500000,-5.618350304127048e-09,2.124978427450964e-09
2347000000,-5.408299778206841e-09,2.439899735101316e-09
2347500000,-5.181161029324972e-09,2.734758630047389e-09
2348000000,1.025888211681639e-07,-2.264170570270425e-07
2348500000,-4.677123494210981e-09,3.269840111313288e-09
2349000000,-4.398731261821479e-09,3.511643162115833e-09
2349500000,-4.10074619174568e-09,3.73584601954012e-09
2350000000,-3.781474522095564e-09,3.940704342207359e-09
2350500000,-3.439195531067919e-09,4.123377013853926e-09
2351000000,-3.072885143857308e-09,4.27995946866066e-09
2351500000,-2.682408267708902e-09,4.405468791970349e-09
2352000000,-3.384481491922667e-07,-2.728285756556386e-07
2352500000,-1.834441835709679e-09,4.539841613050502e-09
2353000000,-1.383367697942105e-09,4.5361806537661e-09
2353500000,-9.215834799778479e-10,4.477252058795003e-09
2354000000,-4.56383527967054e-10,4.357681478323722e-09
2354500000,2.976687136027609e-12,4.173518629183568e-09
2355000000,4.460037062924374e-10,3.922094493386525e-09
2355500000,8.612779115537806e-10,3.602876569173975e-09
2356000000,-7.043507859973721e-08,2.251221759636477e-09
2356500000,1.558984431576757e-09,2.7700996368984e-09
2357000000,1.816930451357889e-09,2.267208297062842e-09
2357500000,1.999066991329818e-09,1.718082073995919e-09
2358000000,2.095463183160203e-09,1.134294191583476e-09
2358500000,2.098194749901042e-09,5.295697726172874e-10
2359000000,2.001763929176643e-09,-8.062668885698311e-11
2359500000,1.803565198939893e-09,-6.793507258140172e-10
2360000000,-7.858604284016354e-08,5.837119030942454e-08
2360500000,1.106444583590107e-09,-1.771587021991375e-09
2361000000,6.18205051757826e-10,-2.229906606698497e-09
2361500000,4.95386420858008e-11,-2.607732521368551e-09
2362000000,-5.862648029990755e-10,-2.890521563015984e-09
2362500000,-1.273042310950919e-09,-3.066385200665251e-09
2363000000,-1.992540276196826e-09,-3.126009705226668e-09
2363500000,-2.724714219887165e-09,-3.063741317514207e-09
2364000000,-7.969667128051889e-08,1.127557866312333e-07
2364500000,-4.142349429889603e-09,-2.568473676003811e-09
2365000000,-4.785481869010109e-09,-2.142807706628402e-09
2365500000,-5.357974470842834e-09,-1.609731172472249e-09
2366000000,-5.841803470143054e-09,-9.821097538382239e-10
2366500000,-6.221433295931507e-09,-2.759722158085292e-10
2367000000,-6.484450246807754e-09,4.899909311509388e-10
2367500000,-6.622058955884399e-09,1.295067796607733e-09
2368000000,5.841294291970923e-07,-1.147371608941524e-06
2368500000,-6.504381630383878e-09,2.933916226735586e-09
