FFT_analysis (Idc=4.5e-06) X,FFT_analysis (Idc=4.5e-06) YRe,FFT_analysis (Idc=4.5e-06) YReImag
1825000000,9.361417915239823e-09,2.034557412912745e-08
1825500000,9.365519962074561e-09,2.014669205746504e-08
1826000000,9.422144394848157e-09,1.998712758338529e-08
1826500000,9.535992892155665e-09,1.985164121046047e-08
1827000000,9.708764428611544e-09,1.972463884172815e-08
1827500000,9.939256757564202e-09,1.959072154812209e-08
1828000000,-7.960765168139088e-08,-1.617043902056218e-07
1828500000,1.05542253880274e-08,1.924409340712576e-08
1829000000,1.092290980407407e-08,1.900543198733055e-08
1829500000,1.131811462741223e-08,1.870883247840367e-08
1830000000,1.17267361705214e-08,1.83460114883943e-08
1830500000,1.213421273341723e-08,1.791113544641097e-08
1831000000,1.252486810296056e-08,1.740100688781196e-08
1831500000,1.288239087764499e-08,1.681523835477833e-08
1832000000,3.312332187086964e-07,-1.25855564599013e-07
1832500000,1.343174116865291e-08,1.543015814804955e-08
1833000000,1.359168166048595e-08,1.464502566426909e-08
1833500000,1.365571659938575e-08,1.381264746409208e-08
1834000000,1.361138331408466e-08,1.294727768667176e-08
1834500000,1.34486042847028e-08,1.206564654271688e-08
1835000000,1.316009736989113e-08,1.118650249460717e-08
1835500000,1.274181166697084e-08,1.033008942392749e-08
1836000000,-7.957481376404004e-08,3.053747109898858e-07
1836500000,1.151698713524501e-08,8.770802515614822e-09
1837000000,1.07201979698138e-08,8.110523465180879e-09
1837500000,9.813143695559242e-09,7.556998404274339e-09
1838000000,8.809478800466667e-09,7.128665737068558e-09
1838500000,7.725929452732395e-09,6.841699429926847e-09
1839000000,6.581786019711689e-09,6.709516427474973e-09
1839500000,5.3983354110908e-09,6.742345154292717e-09
1840000000,6.566857570091906e-08,5.501196006701725e-08
1840500000,3.005463388155228e-09,7.32688090946065e-09
1841000000,1.843290925504904e-09,7.881486918766727e-09
1841500000,7.352071380438809e-10,8.606886925250971e-09
1842000000,-2.964503974374609e-10,9.495842484527789e-09
1842500000,-1.230838874626337e-09,1.05380059756345e-08
1843000000,-2.049037412908498e-09,1.172030501366283e-08
1843500000,-2.734455532986325e-09,1.302737689776141e-08
1844000000,-3.171524112034143e-08,1.639357162051491e-08
1844500000,-3.653053170755392e-09,1.594561109939396e-08
1845000000,-3.866181419734438e-09,1.751878762633967e-08
1845500000,-3.906390729423105e-09,1.914156289826814e-08
1846000000,-3.770301072390182e-09,2.079403986389504e-08
1846500000,-3.456990241960057e-09,2.24565944367224e-08
1847000000,-2.967737835744648e-09,2.411020085551346e-08
1847500000,-2.305812141131209e-09,2.573667638797979e-08
1848000000,3.085407335990678e-07,3.939350463120422e-07
1848500000,-4.852100676582446e-10,2.883981205320406e-08
1849000000,6.592494899741609e-10,3.028496758727932e-08
1849500000,1.948138550413786e-09,3.163983674592669e-08
1850000000,3.371416254885985e-09,3.289114660369385e-08
1850500000,4.917921258353995e-09,3.402666538426738e-08
1851000000,6.575461219460563e-09,3.503519480375272e-08
1851500000,8.330823246624485e-09,3.590671355073646e-08
1852000000,-1.932506274861383e-07,5.406553720662359e-08
1852500000,1.20769172902112e-08,3.720455558815183e-08
1853000000,1.403631499308892e-08,3.761750283511515e-08
1853500000,1.603089078997085e-08,3.786706549011334e-08
1854000000,1.804307140741712e-08,3.795099829866215e-08
1854500000,2.005486338726292e-08,3.786921493249571e-08
1855000000,2.204817123697885e-08,3.762390534224716e-08
1855500000,2.400517291799274e-08,3.721962242797744e-08
1856000000,-9.086194372715482e-09,-1.534823996766654e-09
1856500000,2.774210352304676e-08,3.596426895607468e-08
1857000000,2.949097559922023e-08,3.513401238438647e-08
1857500000,3.114213716248017e-08,3.418618591182059e-08
1858000000,3.268466879507967e-08,3.313609188218929e-08
1858500000,3.411013036130017e-08,3.200047864734381e-08
1859000000,3.541277948386631e-08,3.079706859059942e-08
1859500000,3.658976307025402e-08,2.954405938903965e-08
1860000000,-4.982236613152059e-08,7.324773876086222e-09
1860500000,3.85697216669265e-08,2.696190776928429e-08
1861000000,3.938134077723375e-08,2.566717537370065e-08
1861500000,4.008432864336687e-08,2.439084799107476e-08
1862000000,4.06891843221276e-08,2.314629630665961e-08
1862500000,4.1208330076277e-08,2.194460910181959e-08
1863000000,4.165561515809765e-08,2.07943290555921e-08
1863500000,4.204579008870733e-08,1.970119199809213e-08
1864000000,-1.215877987531717e-07,2.974711456460328e-07
1864500000,4.271563781672843e-08,1.769538457343011e-08
1865000000,4.302475000053994e-08,1.678013178665909e-08
1865500000,4.333479902175758e-08,1.591710697770256e-08
1866000000,4.365750852787314e-08,1.50988492264381e-08
1866500000,4.400265347252587e-08,1.431595251583193e-08
1867000000,4.437776212578332e-08,1.35575667403069e-08
1867500000,4.478785454689658e-08,1.281186380383169e-08
1868000000,5.517954062368222e-07,2.761211587995426e-07
1868500000,4.572077921135359e-08,1.130978774168837e-08
1869000000,4.624121736608668e-08,1.0529815001552e-08
1869500000,4.679241207543567e-08,9.716189946575875e-09
1870000000,4.736818593266284e-08,8.859960975195536e-09
1870500000,4.796104087204656e-08,7.953813641501832e-09
1871000000,4.856263228170676e-08,6.992306296896194e-09
1871500000,4.916423473429177e-08,5.971896917249466e-09
1872000000,1.291582460065181e-07,-1.062747763329988e-07
1872500000,5.033368777747947e-08,3.748612763207084e-09
1873000000,5.088618108399742e-08,2.546572336328618e-09
1873500000,5.140843112948469e-08,1.286463918611451e-09
1874000000,5.189531525453081e-08,-2.939660134264697e-11
1874500000,5.234273621207208e-08,-1.398633228639366e-09
1875000000,5.274750423130392e-08,-2.819219951704181e-09
1875500000,5.310709290386399e-08,-4.289711011294875e-09
1876000000,5.808741899494821e-08,-3.217273204085739e-08
1876500000,5.368156464439566e-08,-7.379538433878453e-09
1877000000,5.389123774229931e-08,-9.00083185553794e-09
1877500000,5.404422577676458e-08,-1.067582295826783e-08
1878000000,5.413512848425278e-08,-1.240747204450316e-08
1878500000,5.415666564974188e-08,-1.419888049041526e-08
1879000000,5.409943993579918e-08,-1.605277846137175e-08
1879500000,5.395182789289235e-08,-1.797088318988678e-08
1880000000,8.060183905709859e-08,-2.737201457405893e-08
1880500000,5.332771000638391e-08,-2.19972343379307e-08
1881000000,5.281790122085065e-08,-2.409731403293482e-08
1881500000,5.215212151944831e-08,-2.624380227113703e-08
1882000000,5.131200360927462e-08,-2.842280686829172e-08
1882500000,5.028023814992529e-08,-3.061576469124496e-08
1883000000,4.904166541317578e-08,-3.27994439585214e-08
1883500000,4.758462543471667e-08,-3.494630971762035e-08
1884000000,-7.023256129612706e-07,4.666851522646103e-06
1884500000,4.39910146151604e-08,-3.900106839920374e-08
1885000000,4.185711771957453e-08,-4.083901968535696e-08
1885500000,3.95113644527159e-08,-4.25023252316639e-08
1886000000,3.697176474649321e-08,-4.395583312155307e-08
1886500000,3.42631658477763e-08,-4.516689837656768e-08
1887000000,3.141656045693179e-08,-4.610687428985089e-08
1887500000,2.846822848711662e-08,-4.675237874792996e-08
1888000000,2.084696530132985e-07,-8.827416778051903e-08
1888500000,2.24312635434161e-08,-4.709797191564951e-08
1889000000,1.943070797240287e-08,-4.678498970221208e-08
1889500000,1.650189122447054e-08,-4.615190950414709e-08
1890000000,1.368819159711202e-08,-4.521061278472347e-08
1890500000,1.103030291924519e-08,-4.397981144297456e-08
1891000000,8.56506417971387e-09,-4.248427358113327e-08
1891500000,6.324467794586615e-09,-4.07539262952777e-08
1892000000,-4.690663408554509e-08,2.086909489455901e-08
1892500000,2.617469516245485e-09,-3.672759153316519e-08
1893000000,1.185869497258028e-09,-3.450717941992239e-08
1893500000,4.844029196351061e-11,-3.220087934699245e-08
1894000000,-7.926425926918869e-10,-2.984749254246885e-08
1894500000,-1.340753732125496e-09,-2.748446012672447e-08
1895000000,-1.604231357266279e-09,-2.514697031914457e-08
1895500000,-1.595715175772186e-09,-2.286727792476252e-08
1896000000,1.246582433154777e-07,6.443007105061004e-08
1896500000,-8.295464075444918e-10,-1.859347746079501e-08
1897000000,-1.112707469639713e-10,-1.664605504192623e-08
1897500000,8.017227837384469e-10,-1.484997436682215e-08
1898000000,1.887227914653181e-09,-1.321961370412214e-08
1898500000,3.123027373639069e-09,-1.176621256449814e-08
1899000000,4.487381243052327e-09,-1.049830424511597e-08
1899500000,5.959237261673834e-09,-9.422087018027145e-09
1900000000,-6.423598334442569e-07,8.801943020956268e-06
1900500000,9.145620820869548e-09,-7.861104657606288e-09
1901000000,1.082220735901858e-08,-7.381147028517855e-09
1901500000,1.253000857059076e-08,-7.103191014950683e-09
1902000000,1.425124341912519e-08,-7.027539397960302e-09
1902500000,1.596810964285498e-08,-7.153799578598127e-09
1903000000,1.766260318228817e-08,-7.480769451746171e-09
1903500000,1.931637631838915e-08,-8.006249979074704e-09
1904000000,3.094707990317057e-08,-5.013996164268023e-08
1904500000,2.242567687620607e-08,-9.637603370359569e-09
1905000000,2.384218390025945e-08,-1.073162827606487e-08
1905500000,2.51401161010168e-08,-1.199974923537158e-08
1906000000,2.629975430077651e-08,-1.343038203085118e-08
1906500000,2.730198870525721e-08,-1.500915054115703e-08
1907000000,2.812883010124382e-08,-1.671883524100214e-08
1907500000,2.876403544034283e-08,-1.85393800537129e-08
1908000000,-1.230918263677018e-07,-2.171840260328729e-08
1908500000,2.940619249327596e-08,-2.241942512235967e-08
1909000000,2.9394298802708e-08,-2.44266211293765e-08
1909500000,2.915406124643094e-08,-2.644085260708831e-08
1910000000,2.868578716149156e-08,-2.843271618070479e-08
1910500000,2.79942420713135e-08,-3.037275161583804e-08
1911000000,2.708865127354538e-08,-3.223224827978756e-08
1911500000,2.598257160759348e-08,-3.398410738423793e-08
1912000000,2.766502589336746e-08,-7.574826290289537e-09
1912500000,2.32431201636715e-08,-3.706849105715951e-08
1913000000,2.165522861879896e-08,-3.836112914116198e-08
1913500000,1.995670993120926e-08,-3.946743109925902e-08
1914000000,1.817581971847429e-08,-4.037790396166304e-08
1914500000,1.634163307728226e-08,-4.108779543316599e-08
1915000000,1.448318998213326e-08,-4.159711332346826e-08
1915500000,1.262859819871035e-08,-4.191056808715801e-08
1916000000,-1.273296977279064e-06,2.184282641185011e-07
1916500000,9.034742387505427e-09,-4.199004264869134e-08
1917000000,7.34050593923689e-09,-4.178576608164898e-08
1917500000,5.739183419071972e-09,-4.144398458094595e-08
1918000000,4.244133418848458e-09,-4.098637320662517e-08
1918500000,2.864335361860211e-09,-4.043612222677654e-08
1919000000,1.604211962658395e-09,-3.981700416846033e-08
1919500000,4.635182260099415e-10,-3.91525311187202e-08
1920000000,2.88360513510895e-07,-2.815686277465529e-07
1920500000,-1.481962749781253e-09,-3.777505452563569e-08
1921000000,-2.308027144990591e-09,-3.709992369494473e-08
1921500000,-3.056024042867101e-09,-3.645394995796427e-08
1922000000,-3.743662700947828e-09,-3.584721583277116e-08
1922500000,-4.390074619583806e-09,-3.528545881898069e-08
1923000000,-5.014805653007082e-09,-3.476983779883995e-08
1923500000,-5.636833570965042e-09,-3.429691371729714e-08
1924000000,-7.729610183574867e-08,-1.111988593607522e-07
1924500000,-6.940205835343561e-09,-3.344473315858885e-08
1925000000,-7.648466282655359e-09,-3.30391490925746e-08
1925500000,-8.406670843387673e-09,-3.262506465463083e-08
1926000000,-9.218879817792203e-09,-3.218368165123511e-08
1926500000,-1.008490341814491e-08,-3.169547875831204e-08
1927000000,-1.100026187498611e-08,-3.114112274710484e-08
1927500000,-1.195636656480623e-08,-3.050227730999485e-08
1928000000,7.007047145524224e-08,3.353027981966694e-08
1928500000,-1.393831365660775e-08,-2.890753744843216e-08
1929000000,-1.493015771520612e-08,-2.792630366558959e-08
1929500000,-1.589603513135545e-08,-2.681078904136385e-08
1930000000,-1.681395318566639e-08,-2.555664464918267e-08
1930500000,-1.766103728400369e-08,-2.416315390105529e-08
1931000000,-1.841410347404077e-08,-2.263331149741289e-08
1931500000,-1.905015719479015e-08,-2.097381888304083e-08
1932000000,-4.923284377141296e-07,-7.693210287849895e-07
1932500000,-1.988411936274206e-08,-1.731018044558699e-08
1933000000,-2.004201027674413e-08,-1.533672582503099e-08
1933500000,-2.000376046775061e-08,-1.329430818744444e-08
1934000000,-1.975508552814464e-08,-1.120548155837458e-08
1934500000,-1.928462745724627e-08,-9.095092304571926e-09
1935000000,-1.858437473137645e-08,-6.989870168303995e-09
1935500000,-1.764994033084802e-08,-4.918030970875217e-09
1936000000,1.749007694292566e-07,8.524364325848551e-08
1936500000,-1.508049185871303e-08,-9.907616544607267e-10
1937000000,-1.34566132687653e-08,8.062099475759429e-10
1937500000,-1.162066856740874e-08,2.454188792714779e-09
1938000000,-9.588145958710198e-09,3.926557051107927e-09
1938500000,-7.378088283629436e-09,5.198753630290216e-09
1939000000,-5.012805327919664e-09,6.248822777165377e-09
1939500000,-2.517469545838556e-09,7.057828854409519e-09
1940000000,7.672683475980695e-09,1.501318356432988e-08
1940500000,2.751650680858308e-09,7.894660459201826e-09
1941000000,5.465470886253657e-09,7.902908687114909e-09
1941500000,8.19072403057916e-09,7.63124335540925e-09
1942000000,1.089605735492057e-08,7.079974201965779e-09
1942500000,1.355062079633584e-08,6.253350074630518e-09
1943000000,1.612460504384891e-08,5.15947750613956e-09
1943500000,1.858972447667156e-08,3.810096477421306e-09
1944000000,1.267646393906275e-07,1.130782522983177e-07
1944500000,2.309135200697129e-08,4.078420597866414e-10
1945000000,2.508332351739986e-08,-1.606495912490261e-09
1945500000,2.687801154838353e-08,-3.80041219735201e-09
1946000000,2.846104087734714e-08,-6.14998601623702e-09
1946500000,2.982136229136731e-08,-8.630415899121247e-09
1947000000,3.095126461685604e-08,-1.121653946717054e-08
1947500000,3.184623839253486e-08,-1.388327348835566e-08
1948000000,1.495112347734877e-07,-2.605477383363898e-07
1948500000,3.292803586550913e-08,-1.936182128035942e-08
1949000000,3.311969483230231e-08,-2.21277735895854e-08
1949500000,3.30853173618515e-08,-2.488314154487596e-08
1950000000,3.283230061995032e-08,-2.760856872531285e-08
1950500000,3.236943758598855e-08,-3.028624216108901e-08
1951000000,3.170668575918268e-08,-3.28999171430131e-08
1951500000,3.085499066593291e-08,-3.543481406855239e-08
1952000000,-3.989378356894363e-07,-3.100589090633336e-07
1952500000,2.863215410660295e-08,-4.021693665145104e-08
1953000000,2.728640670366607e-08,-4.244189955922042e-08
1953500000,2.580209512602999e-08,-4.454351977877789e-08
1954000000,2.419302411903639e-08,-4.65141791199931e-08
1954500000,2.247325849973106e-08,-4.834756915161029e-08
1955000000,2.065705563564339e-08,-5.003879698735619e-08
1955500000,1.875879114999435e-08,-5.158437567742135e-08
1956000000,-6.955237004698138e-08,-2.339587143762802e-08
1956500000,1.477268579777286e-08,-5.423169530043276e-08
1957000000,1.271261027187174e-08,-5.533355015784468e-08
1957500000,1.062563757510252e-08,-5.628970064938826e-08
1958000000,8.524259699246517e-09,-5.710337362983596e-08
1958500000,6.420233375648144e-09,-5.777885486712585e-08
1959000000,4.324441582590984e-09,-5.832138485266358e-08
1959500000,2.246841447909658e-09,-5.87370590180529e-08
1960000000,-1.811935880419375e-08,-1.54956394861069e-08
1960500000,-1.819022592155332e-09,-5.921514584394409e-08
1961000000,-3.792417178876149e-09,-5.929247629294623e-08
1961500000,-5.717771339678646e-09,-5.927244788653877e-08
1962000000,-7.590051669486356e-09,-5.916312204568721e-08
1962500000,-9.405066514404647e-09,-5.897264206192789e-08
1963000000,-1.11594401659157e-08,-5.870917296227856e-08
1963500000,-1.285061174990946e-08,-5.838089296223803e-08
1964000000,-1.902760506964149e-07,-1.246090277414443e-07
1964500000,-1.60365307341749e-08,-5.756184716057874e-08
1965000000,-1.752975178754615e-08,-5.70868412733798e-08
1965500000,-1.895646568659978e-08,-5.657847251586828e-08
1966000000,-2.031747344220372e-08,-5.604408195955465e-08
1966500000,-2.161412728329156e-08,-5.549082032579289e-08
1967000000,-2.28482903945415e-08,-5.492554667831065e-08
1967500000,-2.402236507659573e-08,-5.435484711361242e-08
1968000000,5.471534071442154e-07,-9.895449195122044e-07
1968500000,-2.620129788626511e-08,-5.322208534913026e-08
1969000000,-2.721278453029589e-08,-5.267180876557159e-08
1969500000,-2.817730429396781e-08,-5.214001318948486e-08
1970000000,-2.909902822850535e-08,-5.163228983011966e-08
1970500000,-2.998265620169085e-08,-5.11542712935577e-08
1971000000,-3.08334905884606e-08,-5.071160247981605e-08
1971500000,-3.165764234032191e-08,-5.030988590973328e-08
1972000000,-3.059187421874748e-08,-7.602751797810404e-08
1972500000,-3.325496624168423e-08,-4.965147115282654e-08
1973000000,-3.404569315193628e-08,-4.94049879671157e-08
1973500000,-3.484518799818149e-08,-4.921956325787783e-08
1974000000,-3.566575195056182e-08,-4.909841433079785e-08
1974500000,-3.652123977763633e-08,-4.904339118893836e-08
1975000000,-3.742693210472668e-08,-4.905452519322777e-08
1975500000,-3.839934141383996e-08,-4.912958274750974e-08
1976000000,-3.584511251146845e-10,-1.272149880712195e-07
1976500000,-4.061500624570407e-08,-4.944913007660859e-08
1977000000,-4.189447707534745e-08,-4.967432159237815e-08
1977500000,-4.331214386735914e-08,-4.992421549260418e-08
1978000000,-4.488441781477486e-08,-5.017989444391895e-08
1978500000,-4.662567656170976e-08,-5.041845088327791e-08
1979000000,-4.854737732677334e-08,-5.061318303264795e-08
1979500000,-5.065706751644675e-08,-5.07338934466541e-08
1980000000,2.850758272943215e-08,-3.232850770744414e-07
1980500000,-5.544669123093517e-08,-5.061872982686942e-08
1981000000,-5.811505135402025e-08,-5.031136525952128e-08
1981500000,-6.094725126057963e-08,-4.978902630470181e-08
1982000000,-6.392094842574411e-08,-4.901694420307431e-08
1982500000,-6.700705015864552e-08,-4.796318555531285e-08
1983000000,-7.017022139060185e-08,-4.660009750918401e-08
1983500000,-7.336967076543701e-08,-4.490572882344056e-08
1984000000,1.991822903884258e-06,9.726387157319573e-07
1984500000,-7.969440468679065e-08,-4.046920884981874e-08
1985000000,-8.272248906574926e-08,-3.771969700907985e-08
1985500000,-8.55954521988727e-08,-3.462458898181992e-08
1986000000,-8.826615069644409e-08,-3.120019540958978e-08
1986500000,-9.069063164395207e-08,-2.747009993991873e-08
1987000000,-9.282946771906017e-08,-2.346422613413481e-08
1987500000,-9.464865323377382e-08,-1.921776039045685e-08
1988000000,-1.787630683901505e-07,1.905607621517099e-07
1988500000,-9.722277838646144e-08,-1.016197831817946e-08
1989000000,-9.794106969290898e-08,-5.437779990615791e-09
1989500000,-9.826604489638217e-08,-6.407773045852978e-10
1990000000,-9.819445299512268e-08,4.186031390609614e-09
1990500000,-9.772815232371874e-08,9.000957126898613e-09
1991000000,-9.687352890757522e-08,1.376419697369623e-08
1991500000,-9.564090028184791e-08,1.843818079405759e-08
1992000000,1.472144843613295e-08,4.620243793294107e-08
1992500000,-9.209834884757967e-08,2.738037904193425e-08
1993000000,-8.982334511701279e-08,3.158581812054382e-08
1993500000,-8.723930451420072e-08,3.557615359788374e-08
1994000000,-8.436850003155321e-08,3.932574971764574e-08
1994500000,-8.123484747883876e-08,4.281102853367625e-08
1995000000,-7.78638259978627e-08,4.601041757019405e-08
1995500000,-7.42825371273298e-08,4.890439576489847e-08
1996000000,-2.645407950897731e-08,1.170186998582914e-07
1996500000,-6.660543965477233e-08,5.370827596390107e-08
1997000000,-6.257195784106752e-08,5.55901723018279e-08
1997500000,-5.845286604152974e-08,5.711101971605734e-08
1998000000,-5.428321958162332e-08,5.826384051358552e-08
1998500000,-5.009937442657044e-08,5.904505811522718e-08
1999000000,-4.593862756333869e-08,5.94549007820793e-08
1999500000,-4.183871196806707e-08,5.949769059092884e-08
2000000000,3.725852788293194e-06,-1.547897121776238e-05
2000500000,-3.397209729764278e-08,5.852107673633027e-08
2001000000,-3.02784077340632e-08,5.753243710650815e-08
2001500000,-2.679040000675868e-08,5.623838410728661e-08
2002000000,-2.353945454089834e-08,5.466530938109325e-08
2002500000,-2.055363948541773e-08,5.284367321384202e-08
2003000000,-1.785713605481649e-08,5.080744798583955e-08
2003500000,-1.546961184527769e-08,4.859366517684179e-08
2004000000,-2.499494949533112e-07,8.402823124598168e-08
2004500000,-1.16756064963688e-08,4.379238287921002e-08
2005000000,-1.028254383453375e-08,4.128766491133781e-08
2005500000,-9.225100657292972e-09,3.876945473106557e-08
2006000000,-8.496017804282209e-09,3.627874015207019e-08
2006500000,-8.082594077507138e-09,3.385488453232949e-08
2007000000,-7.967001468003268e-09,3.153477160424472e-08
2007500000,-8.126710209129001e-09,2.935200706774831e-08
2008000000,2.173500604800366e-08,4.602208898222802e-08
2008500000,-9.16237225054809e-09,2.551313487263985e-08
2009000000,-9.975703288057587e-09,2.390264199705163e-08
2009500000,-1.094064330631176e-08,2.252015028677104e-08
2010000000,-1.202181152761821e-08,2.137557447924245e-08
2010500000,-1.318366172403517e-08,2.04735532436755e-08
2011000000,-1.439135565811556e-08,1.981359548453996e-08
2011500000,-1.561151273363041e-08,1.939030974272735e-08
2012000000,-2.101859556946892e-07,-6.979964801920026e-09
2012500000,-1.796714116174492e-08,1.921091883306884e-08
2013000000,-1.904903912796509e-08,1.942394612664738e-08
2013500000,-2.003697568381045e-08,1.981324082833889e-08
2014000000,-2.091338101491835e-08,2.035697716438525e-08
2014500000,-2.166472129251229e-08,2.103195295649949e-08
2015000000,-2.228160070802224e-08,2.181433056550107e-08
2015500000,-2.27587492946824e-08,2.268035314192337e-08
2016000000,3.78194261453197e-07,1.490488333704773e-06
2016500000,-2.329131742988326e-08,2.457262462977017e-08
2017000000,-2.335415098030701e-08,2.55576702023395e-08
2017500000,-2.329108687284315e-08,2.654477954620224e-08
2018000000,-2.31120530244973e-08,2.751954874140931e-08
2018500000,-2.282843025640143e-08,2.84705962894848e-08
2019000000,-2.24522839905379e-08,2.938970744274866e-08
2019500000,-2.199572652195634e-08,3.027185326169595e-08
2020000000,-1.831355406278219e-07,-1.739383071755947e-07
2020500000,-2.088535981949259e-08,3.19192097752771e-08
2021000000,-2.024976492422269e-08,3.268760712069258e-08
2021500000,-1.956929744074456e-08,3.342416952798297e-08
2022000000,-1.884730913381846e-08,3.413396894501508e-08
2022500000,-1.808461469504973e-08,3.482223910163898e-08
2023000000,-1.727949683425184e-08,3.549371294320294e-08
2023500000,-1.642798081243507e-08,3.615200497596755e-08
2024000000,7.539689052848333e-08,9.193599930843917e-09
2024500000,-1.456089336346235e-08,3.743412035287021e-08
2025000000,-1.353003316397004e-08,3.805493794678155e-08
2025500000,-1.242355811110271e-08,3.865600438023893e-08
2026000000,-1.123379701312049e-08,3.922932886801994e-08
2026500000,-9.954228363564401e-09,3.976450439183872e-08
2027000000,-8.579985030685628e-09,4.024893704462016e-08
2027500000,-7.108250880786315e-09,4.066827003428395e-08
2028000000,-4.627466438780458e-08,-8.930737635399257e-08
2028500000,-3.874026349747102e-09,4.124765750197146e-08
2029000000,-2.119137479797769e-09,4.137404811987266e-08
2029500000,-2.82324943551495e-10,4.136915305805971e-08
2030000000,1.625334192543978e-09,4.121672786392295e-08
2030500000,3.589995431160687e-09,4.090168663496115e-08
2031000000,5.595193969357257e-09,4.04104906466221e-08
2031500000,7.622121793458897e-09,3.973151838800842e-08
2032000000,2.623484653670804e-07,-1.641242813390321e-07
2032500000,1.165520220489994e-08,3.777583564966618e-08
2033000000,1.361426530778048e-08,3.648874528690898e-08
2033500000,1.550161632897356e-08,3.499385227471652e-08
2034000000,1.729123708450781e-08,3.32941108070969e-08
2034500000,1.895703906571218e-08,3.139611542929036e-08
2035000000,2.047333598398358e-08,2.93101337779179e-08
2035500000,2.18154534753952e-08,2.705009551583354e-08
2036000000,-8.260940858009069e-08,2.32766996172538e-07
2036500000,2.388664470553324e-08,2.208155695208857e-08
2037000000,2.457638014971764e-08,1.941793444916347e-08
2037500000,2.501436505417586e-08,1.666944659682963e-08
2038000000,2.518903019558143e-08,1.386498263961586e-08
2038500000,2.509277662184598e-08,1.103506092278733e-08
2039000000,2.472217969755812e-08,8.211227400643832e-09
2039500000,2.407806674085613e-08,5.425389207830267e-09
2040000000,7.107067029587227e-08,5.08022998824581e-08
2040500000,2.19945099579428e-08,9.363563173071648e-11
2041000000,2.057799974071832e-08,-2.392145416049347e-09
2041500000,1.893355929595775e-08,-4.720964625412431e-09
2042000000,1.708208747896613e-08,-6.868222126725162e-09
2042500000,1.504756669211983e-08,-8.812497620623543e-09
2043000000,1.285658806808891e-08,-1.053594244132317e-08
2043500000,1.053774950744715e-08,-1.202463744568629e-08
2044000000,-1.837778654518381e-09,-3.934164993971975e-08
2044500000,5.637612947962311e-09,-1.426340797678906e-08
2045000000,3.117981223048977e-09,-1.500729956086729e-08
2045500000,5.9244435477326e-10,-1.550418152967082e-08
2046000000,-1.910129009331306e-09,-1.576181054764797e-08
2046500000,-4.362921187456165e-09,-1.579187788292036e-08
2047000000,-6.741738422722182e-09,-1.560955405312832e-08
2047500000,-9.025534643522907e-09,-1.523288111211265e-08
2048000000,4.336091535733821e-07,4.625461430258167e-07
2048500000,-1.324151402391371e-08,-1.398012487140751e-08
2049000000,-1.514996362306498e-08,-1.314907226464147e-08
2049500000,-1.691621484097949e-08,-1.221253837888016e-08
2050000000,-1.853799816396851e-08,-1.119347659772088e-08
2050500000,-2.001665626394501e-08,-1.011381546948301e-08
2051000000,-2.13567228521755e-08,-8.993967306296797e-09
2051500000,-2.256551000868794e-08,-7.852325157709897e-09
2052000000,-5.711777404408416e-08,1.454006194251126e-07
2052500000,-2.462989730463e-08,-5.565474863524617e-09
2053000000,-2.55097638643317e-08,-4.444420682523606e-09
2053500000,-2.630594408722921e-08,-3.349557746448936e-09
2054000000,-2.703225845794072e-08,-2.28580250236461e-09
2054500000,-2.770224299460609e-08,-1.255249240263645e-09
2055000000,-2.832866052767576e-08,-2.573671750597368e-10
2055500000,-2.89229909542986e-08,7.10711513057321e-10
2056000000,-8.658047166489266e-08,9.137215464575929e-09
2056500000,-3.00532162701814e-08,2.578609347952342e-09
2057000000,-3.060280198093412e-08,3.492468360044467e-09
2057500000,-3.114736447242762e-08,4.403764490035339e-09
2058000000,-3.168801506758174e-08,5.320807684189391e-09
2058500000,-3.222354103627562e-08,6.251536152967638e-09
2059000000,-3.275063060586601e-08,7.202965218951421e-09
2059500000,-3.326411801038839e-08,8.180707608772686e-09
2060000000,-9.992414714401878e-08,-8.673504806270112e-10
2060500000,-3.422312613868271e-08,1.022891720846206e-08
2061000000,-3.465309553138277e-08,1.130083158922176e-08
2061500000,-3.503931852592971e-08,1.240188236034205e-08
2062000000,-3.537449360365125e-08,1.352723876511336e-08
2062500000,-3.565239483968575e-08,1.467002465358132e-08
2063000000,-3.586839420470358e-08,1.582162464195028e-08
2063500000,-3.60198889460782e-08,1.697203974002416e-08
2064000000,-1.492913142073026e-07,3.436853939877852e-07
2064500000,-3.613015454032537e-08,1.922567910942483e-08
2065000000,-3.609565744940909e-08,2.030669968701991e-08
2065500000,-3.600996952090191e-08,2.134310511886835e-08
2066000000,-3.588240723894581e-08,2.232579997423478e-08
2066500000,-3.572432525012646e-08,2.324728352929572e-08
2067000000,-3.554877495174749e-08,2.410207819726156e-08
2067500000,-3.537018424587077e-08,2.488701547851234e-08
2068000000,3.052775686798351e-07,2.380027733693533e-07
2068500000,-3.50653394152941e-08,2.6247591587216e-08
2069000000,-3.497068615603479e-08,2.683017966303161e-08
2069500000,-3.493521160304019e-08,2.73567820020394e-08
2070000000,-3.497345513090515e-08,2.783774963126672e-08
2070500000,-3.509874182368367e-08,2.828597958483801e-08
2071000000,-3.532278311578204e-08,2.871681939170295e-08
2071500000,-3.565534978163758e-08,2.914790223006543e-08
2072000000,-8.442405251323514e-09,-1.404734015056423e-07
2072500000,-3.667306067583886e-08,3.009071424793471e-08
2073000000,-3.736492324822705e-08,3.064660363831832e-08
