FFT_analysis (Idc=6.5e-06) X,FFT_analysis (Idc=6.5e-06) YRe,FFT_analysis (Idc=6.5e-06) YReImag
4804000000,-1.34482596011573e-08,2.212210695547761e-07
4804500000,-5.586763240299604e-08,-1.996674214822168e-07
4805000000,1.868384726843953e-08,4.293954439647662e-08
4805500000,-3.027151900689842e-08,1.494493544858122e-07
4806000000,-1.265976491791058e-07,-8.802054874593847e-08
4806500000,2.411524123434014e-08,9.153500024000129e-08
4807000000,-2.672322010607862e-07,1.883352206053221e-07
4807500000,2.329059713339785e-07,3.026936332271527e-07
4808000000,2.981940467161418e-07,-1.737199534393816e-07
4808500000,7.94051375747346e-08,-1.189141828728004e-07
4809000000,1.495985096191001e-07,5.950641428830817e-08
4809500000,1.072055573546407e-07,4.547042994708078e-07
4810000000,7.192582195236737e-08,-1.311898434801886e-07
4810500000,-6.369646809925672e-08,2.638012670537691e-07
4811000000,-3.010267005376253e-07,-3.257146203966521e-08
4811500000,7.021327812369328e-07,-1.550427808829663e-06
4812000000,-2.865157094031513e-07,-1.040463236438557e-07
4812500000,3.865709453115304e-08,3.187017898859259e-08
4813000000,-6.116699262976507e-08,2.197901396963435e-07
4813500000,-8.765144851919683e-08,5.576035072978539e-08
4814000000,-1.840967925883123e-07,-4.700143862415397e-07
4814500000,8.803820891330038e-08,-6.678031928022616e-08
4815000000,-2.880708097998438e-07,1.301194474268413e-07
4815500000,-7.150004401172792e-09,4.336552196394005e-07
4816000000,1.098442822679998e-06,-7.155241083293204e-09
4816500000,7.182998428008898e-08,-1.940287154065706e-07
4817000000,6.685413366175699e-08,-6.072806583949685e-08
4817500000,-2.945287071956118e-07,-1.80586516946895e-07
4818000000,-6.258923272549371e-08,-2.52214091856777e-07
4818500000,-8.998972249433713e-08,-2.487300827757927e-07
4819000000,6.400381104691889e-08,1.726362561486288e-07
4819500000,2.007464984427719e-07,8.100730114367393e-08
4820000000,-1.325768659614109e-07,-3.515711517443878e-07
4820500000,2.676638809106839e-07,-1.631021983301574e-07
4821000000,2.885825557949837e-07,-2.709678435185356e-07
4821500000,-4.804049541068188e-08,1.539920975125135e-08
4822000000,7.037011399255691e-08,-1.638219409371865e-07
4822500000,3.429956753484165e-07,-7.112683786480353e-08
4823000000,-3.735383390393621e-07,3.613600729542695e-07
4823500000,-5.904841023814283e-09,2.448880338384235e-07
4824000000,5.67241731777993e-08,7.052947911538706e-08
4824500000,1.605300241715513e-07,1.786099347686176e-07
4825000000,-3.89472216352164e-07,-2.102027378112855e-08
4825500000,2.194320176428036e-08,-7.077346982049118e-08
4826000000,1.129499239921965e-08,3.001869570125297e-08
4826500000,-8.354594159196733e-08,9.544070046595924e-08
4827000000,-1.648718273143177e-07,3.082818690836301e-07
4827500000,8.08542126064029e-08,-2.498558063689969e-07
4828000000,-1.934875648183142e-07,-8.96581019067945e-08
4828500000,-2.235342480766946e-08,-7.683642460930216e-08
4829000000,-3.234448480587912e-07,-7.02170169264326e-08
4829500000,-9.815530959004265e-08,-2.964275796186343e-08
4830000000,-1.214271757535348e-07,-3.180798671211782e-07
4830500000,-8.733302654605656e-08,1.712865280590164e-07
4831000000,6.792534788107209e-08,1.125497055019485e-07
4831500000,2.39762639755519e-07,-1.423009382366148e-07
4832000000,1.424929617329291e-07,7.257338155757229e-08
4832500000,2.782413118371579e-07,-1.320341578822564e-07
4833000000,-6.844138893259516e-08,4.510846878995713e-09
4833500000,1.755174750536904e-07,-1.468412723968255e-07
4834000000,3.491575649527313e-07,5.446101423461039e-08
4834500000,-1.603815898534357e-07,1.976768846400529e-08
4835000000,-9.497902675911769e-08,1.57221456488389e-07
4835500000,6.959969105132333e-08,5.489877616495058e-08
4836000000,2.47420693087035e-07,1.904842998112925e-07
4836500000,-2.558976881745791e-07,-2.543741329839885e-07
4837000000,-3.222790274176016e-08,-4.403989278795016e-09
4837500000,-3.346413590384874e-09,1.891586649764623e-08
4838000000,-7.656275567685125e-10,1.281611994203558e-07
4838500000,-1.499805800404025e-07,1.010460259558036e-07
4839000000,8.714824600756531e-08,-1.561067303669932e-08
4839500000,-2.462896608282891e-08,2.622428510781832e-08
4840000000,1.970974886850073e-07,-9.981967526875986e-08
4840500000,-2.661984428504799e-07,-1.156306506584531e-07
4841000000,-2.431637588178903e-07,1.701325979648735e-08
4841500000,-5.659733080811702e-08,-2.887471570987277e-07
4842000000,-2.188129759345344e-07,5.371186891235757e-08
4842500000,-1.990655126131087e-08,6.172837099237028e-08
4843000000,1.522959460937519e-07,1.724072312182281e-08
4843500000,1.315043235380418e-07,-1.483417939624987e-07
4844000000,3.258161258664921e-08,-1.522138600057615e-07
4844500000,-7.894782496932356e-08,-4.137821455384182e-08
4845000000,1.797829284299613e-07,-2.763543034213748e-08
4845500000,2.858400121602124e-07,1.71458579649041e-07
4846000000,4.649755028590322e-08,2.715757934079767e-08
4846500000,-1.121025643589456e-07,-1.376541104877631e-08
4847000000,1.157220111266176e-07,5.831903647456508e-08
4847500000,-5.312442741845846e-08,3.500126733293679e-07
4848000000,2.118123177571384e-07,-3.049669085537994e-07
4848500000,-1.451471985934578e-07,-4.268241660928715e-08
4849000000,4.840274414696956e-08,-4.783711340069527e-08
4849500000,-2.111078358762954e-07,9.128163872762831e-08
4850000000,8.505623629140334e-08,4.362256056652037e-09
4850500000,1.41389737083911e-07,1.429985717194879e-07
4851000000,-1.725706834055917e-07,7.237078586076397e-08
4851500000,3.331034212802873e-07,2.705281268435544e-07
4852000000,-4.632918947347343e-08,1.970568247991553e-07
4852500000,-3.614045818501942e-07,8.699562989757302e-09
4853000000,2.05139755303208e-08,-2.326050007185753e-07
4853500000,-1.398590340034008e-07,-2.828510708933996e-08
4854000000,4.99241879194421e-08,4.276205045559686e-09
4854500000,-9.223377444186897e-09,7.790866434476196e-08
4855000000,9.694709418704597e-10,-5.145185811268129e-08
4855500000,5.309235249790139e-08,-3.801448193998619e-08
4856000000,-3.464860901074257e-08,2.597040024113414e-08
4856500000,1.270941807384318e-07,1.115529972591954e-07
4857000000,2.376550504344615e-07,-3.460921660414484e-08
4857500000,-6.272211980128011e-08,6.904947371544166e-08
4858000000,-2.765244166837112e-08,-1.740621450688462e-07
4858500000,-1.283032027533413e-08,1.992919130667278e-07
4859000000,-5.226516524896161e-08,2.765632263577065e-07
4859500000,7.172400114492193e-08,-1.055519384990356e-07
4860000000,-3.155336744824421e-07,-2.94778881517432e-07
4860500000,-1.235050437544538e-07,2.879375855997315e-07
4861000000,-1.2326868370342e-07,2.586913839130187e-07
4861500000,7.946884147308631e-08,5.413097867775178e-08
4862000000,1.094098252252888e-07,9.186886847502214e-08
4862500000,2.762183953387659e-09,2.154906069009169e-08
4863000000,1.568556140575961e-07,1.388515109334612e-07
4863500000,-4.412941829148761e-08,-1.407540105029468e-07
4864000000,-1.166962944810212e-07,2.449050546960704e-07
4864500000,4.768912495398282e-08,-1.627634577022413e-07
4865000000,-1.193658278506214e-07,-1.336878664836821e-07
4865500000,7.999191228048783e-08,-1.054702830975117e-07
4866000000,-4.867839960518578e-07,-2.871770805430532e-07
4866500000,-2.556621882521756e-08,-4.39258047196718e-08
4867000000,-3.339971383231792e-08,-1.529401750602336e-07
4867500000,-2.078501441554169e-07,-1.239527617254196e-08
4868000000,-1.462759103264568e-07,-7.615610752967061e-08
4868500000,1.308818585989252e-07,6.353539872523666e-08
4869000000,-7.384334038133966e-08,5.918281688842261e-08
4869500000,-4.842903884865465e-08,-9.816516138483492e-08
4870000000,-1.283497338458919e-07,1.986481832150442e-07
4870500000,-1.190753982251166e-07,-1.07054295213488e-07
4871000000,3.323542416696122e-07,1.087318306415533e-08
4871500000,-2.502909796617696e-07,7.809117312969117e-08
4872000000,3.399630581809552e-07,2.408623992183289e-07
4872500000,-2.820358833351592e-07,1.24521762183132e-07
4873000000,6.098636707393663e-08,1.703273576394611e-07
4873500000,2.08951643665354e-07,9.849267587849209e-08
4874000000,1.029780309901579e-07,-1.650360309513161e-08
4874500000,7.159245273094935e-08,2.184611525676893e-07
4875000000,8.761972245580276e-08,-1.198495671081878e-07
4875500000,-3.724173620450644e-08,-3.114796553456259e-07
4876000000,-1.143757979935669e-07,-8.261176777117723e-08
4876500000,2.69307896397095e-08,-2.207206964016728e-07
4877000000,2.831548325146697e-07,-1.057372483411022e-07
4877500000,-4.405979094655955e-08,3.46660087617401e-07
4878000000,9.251193077536489e-08,1.002796808888421e-07
4878500000,-2.165884716395132e-09,-2.136739018744762e-07
4879000000,3.094233926674206e-08,-3.060380882566067e-08
4879500000,8.635010403361959e-08,-4.304721214693976e-08
4880000000,-7.999267646348577e-08,3.896882529478266e-07
4880500000,-1.391058608117072e-07,-4.959750291792702e-08
4881000000,2.236096712888026e-07,3.558744543576755e-08
4881500000,-2.289824691302731e-08,-9.763670406007113e-09
4882000000,-1.064629743570544e-07,1.564350695811194e-07
4882500000,-6.463395831940768e-08,5.500253268104961e-08
4883000000,1.402557773784417e-07,-2.309418077190493e-07
4883500000,-2.096978555404803e-07,3.274713735913187e-08
4884000000,2.081061739344052e-06,2.572555395091764e-06
4884500000,-2.126172678990045e-08,2.981229667020003e-07
4885000000,1.452715132201121e-07,2.164452276928516e-07
4885500000,3.647698210858775e-08,9.012043032690792e-09
4886000000,-9.19674574138615e-08,2.066823931674106e-07
4886500000,8.617229456192585e-08,7.62204025018324e-08
4887000000,1.611355064549938e-07,-6.516344867844045e-08
4887500000,-2.34091298577038e-08,-1.780560466285685e-07
4888000000,2.382441968632359e-07,-3.185506700174416e-07
4888500000,4.441769785067286e-07,1.187405508755858e-07
4889000000,-2.852149889166709e-07,1.236719363073319e-08
4889500000,-4.715652132001335e-08,1.161848852970497e-07
4890000000,4.974828636697544e-08,-1.994310283092596e-07
4890500000,-5.096554778032336e-08,-8.611396712175147e-08
4891000000,1.846407120880396e-07,-2.973767929134341e-09
4891500000,-1.029580666536315e-07,2.499015174396556e-07
4892000000,-1.059804738070283e-07,-1.624345770908558e-07
4892500000,1.142281269382511e-08,1.204425054307574e-07
4893000000,5.499175119400846e-08,1.606850362047974e-07
4893500000,-2.128509175074101e-07,3.771448386057491e-08
4894000000,-5.137697914401515e-08,-8.421000093796511e-08
4894500000,1.069221322104294e-07,1.457435707243093e-08
4895000000,1.606522451489511e-08,-3.34858493181484e-08
4895500000,-5.501717430653621e-08,-2.60935963583719e-07
4896000000,-1.528041221993568e-07,1.45892477311251e-07
4896500000,-1.155689187354811e-08,2.885470647704776e-07
4897000000,1.109182350974751e-07,5.683833647941808e-08
4897500000,-1.692829096975789e-07,7.108256775801519e-08
4898000000,-6.727322864221427e-08,1.385406432939652e-07
4898500000,3.690023399718029e-08,1.27659631441878e-07
4899000000,7.503378610953209e-08,-1.120493442503522e-07
4899500000,3.943208117792425e-08,-1.22240991323223e-07
4900000000,1.30502034716556e-06,1.437017715160941e-06
4900500000,-1.393160276718238e-08,-1.561126782176816e-07
4901000000,-9.28988632087372e-08,7.94175840766685e-08
4901500000,8.61839164639284e-08,-1.926224440441096e-07
4902000000,6.722117812838621e-08,-2.305621283898793e-07
4902500000,2.847996264866019e-07,7.759479482415636e-08
4903000000,-1.756966669266691e-07,2.26221730575413e-07
4903500000,5.329856217523736e-08,-1.946092014366791e-07
4904000000,1.002854322761831e-07,-1.013992984164986e-08
4904500000,-3.351309520999653e-09,2.068368859592227e-07
4905000000,-1.526571266820198e-07,1.042122040909106e-07
4905500000,1.05411914250855e-08,-8.943963711181665e-08
4906000000,5.12366277770541e-08,-1.206794866888805e-08
4906500000,-7.146827330420616e-08,7.225106518591725e-08
4907000000,1.727735803263209e-08,-2.64616867014978e-07
4907500000,-3.35699906601044e-07,-1.985455234431599e-09
4908000000,-1.702943884968227e-07,2.866347656317254e-07
4908500000,1.72710659478431e-08,2.175877491220616e-07
4909000000,-2.217468390153278e-07,-3.921728195042353e-08
4909500000,-4.118324544208242e-07,1.662031086741915e-08
4910000000,-8.058101424787027e-08,1.42118508828837e-07
4910500000,-1.27014989951209e-07,-4.900324157980322e-09
4911000000,-4.125220511447209e-08,-2.683314323206297e-07
4911500000,9.506392093176864e-07,5.808044684272059e-07
4912000000,3.731230955573596e-07,-9.712678490389853e-08
4912500000,-5.717253749622494e-08,9.140131402848678e-08
4913000000,2.299255037557424e-08,-2.49935818532468e-07
4913500000,2.788446197594431e-07,-1.448868012124746e-07
4914000000,4.644703962976936e-07,1.460335377820809e-07
4914500000,-1.847674470794817e-07,1.528909292330405e-07
4915000000,1.747237158252731e-07,-1.913337312811848e-07
4915500000,-1.804121398110525e-07,-1.945646312316491e-07
4916000000,4.779666605651184e-07,4.176843159313102e-07
4916500000,-6.401724777238489e-08,1.559097225171112e-07
4917000000,1.275710310965405e-07,1.038373458263858e-07
4917500000,2.63624725264932e-07,-1.037579278291752e-07
4918000000,4.999601287954965e-08,4.604462532811519e-08
4918500000,1.830757521144779e-07,6.592897969015617e-08
4919000000,-1.056213980232596e-07,-1.134181433962821e-07
4919500000,-1.87054137114276e-07,6.651469071241765e-08
4920000000,-2.656907282581718e-08,2.085227441790988e-07
4920500000,-1.349001088984376e-07,1.2470972299264e-07
4921000000,-1.650395055561031e-07,1.68890907743176e-07
4921500000,-1.014021128491764e-07,-4.1166232975468e-08
4922000000,-9.408800986392794e-08,1.280108752171965e-07
4922500000,-2.173995189156015e-07,-1.268615863565926e-07
4923000000,1.170247914562365e-07,-2.399738472985973e-07
4923500000,2.237688529104222e-08,-8.847360014366601e-08
4924000000,-2.881076497435404e-07,5.450039785266594e-08
4924500000,-3.695341058060247e-08,-1.357231806919872e-07
4925000000,3.702874424002108e-07,-1.061409241005979e-07
4925500000,2.287440960761046e-07,1.471168754871664e-07
4926000000,-1.490517789121637e-07,-2.312401255196839e-08
4926500000,9.779364940406418e-08,-6.440150402698783e-08
4927000000,-7.874393195904206e-08,-3.194875157659048e-07
4927500000,1.623157911388983e-07,2.67611709675763e-07
4928000000,-8.753812153834873e-08,-2.284827962096475e-09
4928500000,4.895423042697728e-08,3.12156074362848e-07
4929000000,3.428786438024786e-07,-1.080745196178793e-07
4929500000,1.332719387635818e-07,-1.177520469041335e-07
4930000000,1.672159573333622e-07,1.280745534143245e-07
4930500000,1.3765017287542e-08,-6.442654353639056e-08
4931000000,-1.176518672128194e-07,3.085255528453267e-08
4931500000,-9.407758517252188e-08,2.359858262770361e-07
4932000000,-8.328830257181621e-07,1.643277953820336e-07
4932500000,-1.128722812096878e-07,2.338504345290622e-07
4933000000,6.750662765488088e-08,-1.974337481423267e-08
4933500000,-1.466875636305399e-07,1.376840249733511e-07
4934000000,-1.341550168407026e-07,-2.440604230410985e-07
4934500000,2.780980598752045e-08,-1.978163431940981e-07
4935000000,-6.333319753438266e-08,-7.63352855507242e-08
4935500000,-1.985596049187922e-07,6.965769847758001e-08
4936000000,1.70984632284303e-07,-2.92861541065004e-07
4936500000,3.584667988100586e-07,6.670666577006673e-08
4937000000,8.560762246542696e-08,1.539141061738147e-07
4937500000,-3.16377701398134e-08,1.913013541128578e-08
4938000000,-1.735925113049059e-09,1.693037741293946e-08
4938500000,-3.973506178703726e-08,-2.138453074152961e-07
4939000000,-4.134129769733847e-08,1.291133125744989e-07
4939500000,1.356090765387177e-07,-2.406453005453683e-07
4940000000,-3.71178398810938e-07,5.680055225480797e-08
4940500000,3.618517562041682e-07,-7.236879339594978e-08
4941000000,2.483131375867514e-07,-8.513616865035737e-08
4941500000,1.918271070986429e-07,8.483852594063714e-08
4942000000,3.607437026987058e-08,-2.373284530056389e-10
4942500000,-8.01257509391532e-08,-1.927762960393051e-08
4943000000,-1.976230527189998e-07,1.012964908581125e-07
4943500000,1.659901264278728e-08,8.623049377180277e-09
4944000000,-5.06615616882183e-09,2.278690373062004e-07
4944500000,1.108567094175066e-07,4.674564916672026e-08
4945000000,-1.782222388669631e-07,7.171521342622204e-08
4945500000,1.478005778593817e-07,-1.498109363596037e-07
4946000000,-2.808483760199478e-08,-2.060376907545473e-07
4946500000,-1.400090417881788e-08,-3.319044835909252e-08
4947000000,-3.497266219040718e-07,4.919898812186604e-08
4947500000,6.061719968811263e-08,-1.440436764141395e-07
4948000000,-1.309918889901151e-08,-3.222964872062664e-07
4948500000,1.022861881732762e-07,1.458011225299709e-07
4949000000,-2.211747812810934e-07,1.281353894312188e-07
4949500000,-1.503009079407087e-08,4.052493188669373e-07
4950000000,-2.012938302598261e-07,-3.38553506729667e-07
4950500000,-5.1806600850256e-09,-1.789344635582418e-07
4951000000,4.7955027377235e-07,2.015528093712898e-07
4951500000,-8.150450535587252e-09,-6.619666386406469e-07
4952000000,3.029843341500912e-07,2.816197183735106e-07
4952500000,4.216941115218791e-07,-6.163658661419924e-08
4953000000,1.676815574633736e-07,1.854566507150471e-07
4953500000,1.14347029355657e-07,-1.781516424350279e-07
4954000000,2.747624037228562e-08,-5.649529713122779e-08
4954500000,-8.145898887332752e-08,-6.122749478123297e-08
4955000000,3.107149946536173e-07,2.149617531704147e-07
4955500000,-9.650866191275133e-08,-8.657455894274188e-08
4956000000,2.566487054627403e-07,1.24716697972499e-07
4956500000,9.262152853194583e-08,1.287489549664714e-08
4957000000,-4.806436996076268e-07,2.826130353342187e-07
4957500000,7.200894665009367e-08,8.822416392296267e-09
4958000000,3.772055390883938e-08,2.859125174583164e-08
4958500000,-3.015143555210126e-08,-6.059927900918047e-08
4959000000,1.162971316667228e-08,-3.227716633684838e-07
4959500000,5.326552091517166e-08,3.540579425716814e-07
4960000000,1.096765276412276e-07,4.208122480287558e-07
4960500000,3.640540961407228e-07,1.772463928675779e-07
4961000000,3.858545544476221e-07,-3.740182302896747e-07
4961500000,-1.473597308802674e-07,4.692128266692785e-08
4962000000,-2.299773517219548e-07,-1.508912284028632e-08
4962500000,1.797616268865476e-07,-1.236284912026889e-07
4963000000,-5.796673208079173e-07,-1.27855929248141e-07
4963500000,4.74032675519057e-08,2.044801679277652e-07
4964000000,4.853381220743647e-07,-1.140884186462126e-07
4964500000,1.125711085979968e-07,1.147382431629076e-07
4965000000,6.394517073275624e-08,-1.388902181360661e-09
4965500000,-2.353179200732437e-07,1.710357347095873e-07
4966000000,-4.308992974937366e-07,3.509551723679934e-07
4966500000,8.707220489346928e-08,1.010906574658161e-07
4967000000,-6.355967801980419e-08,-3.432331611279614e-08
4967500000,1.526848766589975e-07,2.33014834733539e-07
4968000000,-7.497782434049194e-07,-9.059782945915402e-07
4968500000,-2.636631472488785e-07,1.83428186961975e-07
4969000000,1.851317338062501e-07,-1.595796732511815e-07
4969500000,8.169889987176104e-09,2.625348754027864e-07
4970000000,1.82843678685647e-08,-1.425655889494232e-07
4970500000,-2.558757688453109e-07,-8.837725369553662e-08
4971000000,-3.977100914831237e-08,-7.923137218786265e-08
4971500000,4.936736593412322e-07,4.205176817273961e-07
4972000000,1.613112320266417e-07,-4.967370900418599e-07
4972500000,2.922802597216152e-07,-7.109951395260908e-08
4973000000,-2.376300476803074e-07,-9.432000588968551e-08
4973500000,-2.3351210153155e-07,-1.240708516994067e-07
4974000000,6.644656366663273e-08,-6.407418708217669e-08
4974500000,-2.799896133609674e-07,-2.58159811776843e-07
4975000000,-1.826883068733069e-07,8.642785424376548e-08
4975500000,5.49893234531917e-08,-9.975525840294066e-09
4976000000,1.481359250353705e-07,1.694189671807065e-07
4976500000,4.521098713128864e-08,1.503830181474531e-08
4977000000,-2.978297318204051e-07,1.224267895532761e-08
4977500000,3.613681854895507e-07,-1.910800133307911e-07
4978000000,1.108114910747262e-07,-9.329560859489731e-08
4978500000,6.106432640974013e-08,-3.908371484616487e-08
4979000000,-3.460528290058397e-08,-3.449612572480736e-08
4979500000,-7.923499568164883e-08,8.826704952670475e-08
4980000000,-2.757924190623468e-07,-5.990934742899161e-08
4980500000,3.097101353555289e-07,-3.855866531154149e-08
4981000000,-1.178864841540066e-07,-6.322443990316904e-08
4981500000,-3.27805087216088e-08,-2.230754957160193e-07
4982000000,2.559577793325365e-08,-1.378666344642261e-07
4982500000,9.115311706108687e-08,1.217654633637362e-07
4983000000,-7.474745955479033e-08,1.710111596336535e-07
4983500000,1.394805937875234e-07,4.95502159213075e-08
4984000000,1.985944032278836e-06,-3.168892169470754e-06
4984500000,-4.707486385811692e-08,-2.594410117409335e-07
4985000000,-1.523260617925235e-07,-1.604584261111069e-07
4985500000,3.601192935821036e-08,6.196669611155604e-08
4986000000,-5.797795137754585e-08,-3.05953821157513e-07
4986500000,-1.38903955393133e-07,-7.103476029286016e-08
4987000000,9.133300158003001e-08,-5.295168768554584e-08
4987500000,-5.796402487704111e-09,1.734489025980809e-07
4988000000,6.930784391926348e-08,6.206677979056179e-08
4988500000,-4.02319438783279e-07,-1.384391516120783e-07
4989000000,9.954040078047462e-08,1.405787621541015e-07
4989500000,1.397927407471788e-07,3.560493661155857e-09
4990000000,6.044128423357508e-08,5.244129861965326e-08
4990500000,4.7998251991712e-08,4.259797128983829e-08
4991000000,-1.782326706193986e-07,9.870601915657211e-08
4991500000,-1.246957441251532e-07,-7.170453987809161e-08
4992000000,3.513393127663918e-07,1.145457265235735e-07
4992500000,-3.033387075266745e-08,-5.854403394016022e-08
4993000000,1.947596020013061e-07,-1.840811072894512e-07
4993500000,-3.869014922696649e-08,-7.992300311177818e-08
4994000000,2.751850916796751e-08,1.86666161675459e-07
4994500000,-1.050021341332884e-08,1.201920391673654e-07
4995000000,1.809247559986582e-07,-1.067012237360783e-07
4995500000,1.037597024448569e-07,1.830415686079234e-07
4996000000,1.082316589693133e-07,-2.520244807953846e-07
4996500000,-1.062921420441657e-07,-1.772469345785634e-07
4997000000,-4.094471309610103e-08,-1.392849688579139e-08
4997500000,1.166818012951704e-07,-2.382145250066471e-07
4998000000,-5.165976190134492e-09,-1.385809690641583e-07
4998500000,5.500165441038163e-08,3.967608104020846e-08
4999000000,4.000717994587137e-08,8.163236435927471e-08
4999500000,9.841542329803457e-08,1.7851915904527e-07
5000000000,-7.031624352522893e-06,-3.53208545267729e-06
5000500000,-1.27105727876934e-07,6.582877455633902e-09
5001000000,7.32469259533937e-08,4.199124095160903e-08
5001500000,1.74874457224558e-08,5.534703313302537e-08
5002000000,-2.49518323482705e-08,6.547277686043132e-08
5002500000,-3.087724953845139e-07,-2.284337032159049e-08
5003000000,-2.437560013748712e-08,-1.513701528294908e-07
5003500000,5.976223509220542e-08,3.125906178430345e-07
5004000000,-2.254727261788542e-08,1.202769642279487e-07
5004500000,8.711526582976902e-08,-3.244641667128387e-08
5005000000,4.486141272956844e-08,-2.271404194739028e-07
5005500000,-7.120824133203579e-08,2.166842630928991e-07
5006000000,-7.804164769912719e-08,5.851441282918206e-08
5006500000,3.165345923144109e-07,3.946663765164232e-08
5007000000,5.298454418472731e-08,2.263803622627381e-07
5007500000,1.732979503958755e-07,5.408033616407327e-08
5008000000,4.085393384514404e-08,-2.307194312119124e-07
5008500000,8.134639126166577e-10,-5.023896885158416e-08
5009000000,2.500172160704435e-07,-1.170313528927798e-07
5009500000,2.040416405208229e-07,7.342561715930107e-08
5010000000,-6.277380526848849e-08,-4.97110057329049e-08
5010500000,9.369393154702489e-08,2.448024437239588e-07
5011000000,-4.430339166010608e-08,3.921266415092726e-07
5011500000,-3.550468598510569e-07,-8.997157716586102e-07
5012000000,-2.154679591588282e-07,-5.482825211858674e-08
5012500000,1.857184764775007e-08,-1.432588114408868e-08
5013000000,5.851481609804429e-08,1.176830072489498e-07
5013500000,-2.116395441640299e-09,2.527624385856959e-08
5014000000,-4.247779758943534e-07,-2.592421215934394e-07
5014500000,-4.964765898197436e-09,-1.232824191705605e-07
5015000000,-1.690181909304248e-07,2.936722472709852e-07
5015500000,2.449034034802806e-07,1.514775427293087e-07
5016000000,9.778557845405579e-07,1.857974917762382e-07
5016500000,1.054573126963082e-07,-2.527666975854648e-07
5017000000,-1.418741788550517e-07,1.031499019927665e-08
5017500000,-2.094502522953123e-07,-1.355422584482387e-08
5018000000,7.664117899013684e-08,3.429668063211348e-08
5018500000,7.789923019461229e-08,-5.300001852201709e-08
5019000000,6.011129655489898e-09,9.426264577023725e-09
5019500000,5.149850805007062e-08,-1.745149455875983e-07
5020000000,-3.780141441636321e-07,-2.14604042634304e-07
5020500000,3.755045134538298e-07,-1.607193162015062e-07
5021000000,1.516045840917494e-07,-3.646374065189594e-07
5021500000,-1.586249803206111e-07,-6.805349345461907e-08
5022000000,-3.575960886096237e-08,-2.832119101689494e-08
5022500000,5.435305100670567e-08,2.858990751528304e-07
5023000000,-2.879886118121427e-07,3.280797511963456e-07
5023500000,1.682095367543795e-07,8.434127702783628e-08
5024000000,1.422624315354664e-08,-1.27665173235696e-08
5024500000,2.057572700762117e-07,3.820432147916424e-08
5025000000,-1.675798033218498e-07,1.193100026594874e-07
5025500000,-1.052725083505904e-07,-1.699867458591189e-07
5026000000,-7.005370395386379e-08,-6.715304749001052e-08
5026500000,-1.409855854516652e-07,1.480208699354531e-07
5027000000,1.934567580255942e-07,2.189574765251828e-07
5027500000,-4.313234832771781e-08,-2.211371455419536e-07
5028000000,-1.699686191656265e-07,7.665088266303795e-09
5028500000,-1.24003970515457e-07,-3.189429382727557e-08
5029000000,-1.988948831625725e-07,1.256318881016917e-07
5029500000,-4.578293050896173e-08,1.384583714582345e-07
5030000000,5.363520157740669e-09,1.520176272923691e-08
5030500000,-4.096320827999302e-08,6.23502322540198e-08
5031000000,1.389420266516853e-07,-6.809846538160793e-08
5031500000,3.160617854117931e-08,-2.366766439628628e-07
5032000000,2.9617122094817e-07,3.191149829491978e-07
5032500000,2.231196932643615e-07,-3.408261398063543e-07
5033000000,-6.488505496485639e-08,-1.783061794162343e-07
5033500000,-7.461483612058705e-08,-1.463361436892324e-07
5034000000,-2.086212167066236e-07,1.696716790476352e-07
5034500000,-8.919590835090841e-08,7.476763190538698e-08
5035000000,1.641990016575943e-07,2.050273589035787e-07
5035500000,9.691704242045927e-08,-1.469579399439301e-07
5036000000,2.691702608216317e-07,-7.983234063179289e-09
5036500000,-2.386934368392072e-07,-6.060277959512168e-09
5037000000,7.933097287021027e-08,-5.292085266521404e-08
5037500000,2.567534261884615e-08,-2.068520477427255e-07
5038000000,-7.066144634359153e-08,-4.926296711921169e-08
5038500000,1.790571487844459e-07,2.247862312710836e-07
5039000000,3.53610189320172e-08,6.566285722128356e-09
5039500000,-2.276946106871603e-07,-1.017030393712123e-07
5040000000,-1.265929326496613e-07,1.417774835278899e-07
5040500000,-3.39887832197392e-07,1.179641020091413e-07
5041000000,-5.987237976988498e-08,1.302391044366335e-07
5041500000,-9.434392400750798e-08,3.493901333981282e-08
5042000000,-9.543051088141666e-08,9.718820576522755e-08
5042500000,-2.050978462354688e-08,9.474377639006258e-08
5043000000,9.797178272240032e-08,-1.140958334303183e-07
5043500000,2.236526255051932e-08,9.799267359088257e-08
5044000000,2.234960386568216e-07,-2.526016993555962e-07
5044500000,-4.459820176520348e-08,-1.194365272327024e-07
5045000000,-2.010733693547149e-08,-1.118001202889137e-07
5045500000,-2.050698017244871e-07,-2.676681703772639e-07
5046000000,2.807760691911398e-08,8.188878601936364e-08
5046500000,6.889710650856038e-08,1.934809603622652e-07
5047000000,2.691512827015566e-07,-6.863692272750031e-08
5047500000,1.139867920657022e-07,7.644895659612965e-08
5048000000,-9.53934770400506e-09,-1.749734786754322e-07
5048500000,7.101968062100018e-08,5.550186745003636e-08
5049000000,2.997544777104433e-07,-3.114001412799575e-08
5049500000,4.077578838052121e-07,-2.676099778863925e-07
5050000000,-1.850124371996839e-08,3.859576274437395e-07
5050500000,-1.62699865850941e-07,-1.827191263952275e-08
5051000000,1.798857501664387e-07,-5.233590349574737e-07
5051500000,-9.277629202516492e-07,-1.580815150743783e-07
5052000000,-2.621422538345189e-07,1.281234405936103e-07
