FFT_analysis (Idc=2.5e-06) X,FFT_analysis (Idc=2.5e-06) YRe,FFT_analysis (Idc=2.5e-06) YReImag
2198000000,8.824758011722331e-09,-9.059193261176581e-09
2198500000,1.887025275241115e-08,6.0376537918577e-09
2199000000,-5.500390863526348e-09,-1.511636639022805e-09
2199500000,-1.223057758085281e-08,4.607973989238139e-09
2200000000,-6.984370555101686e-07,-1.065164277920629e-05
2200500000,-1.229170858335369e-09,-1.224013578740222e-08
2201000000,-2.348090531223151e-08,-2.931695327488185e-08
2201500000,2.568245500806499e-08,-4.239509762095244e-08
2202000000,2.441259273427337e-08,-4.080206925369474e-09
2202500000,4.152078702655479e-08,-5.053879403485473e-08
2203000000,1.477020064705353e-08,-1.873785605725373e-08
2203500000,6.826856169925307e-09,-2.984769676107646e-08
2204000000,-2.558022571940856e-07,8.690070675326837e-08
2204500000,-2.452085912636403e-08,3.095142247485067e-09
2205000000,-5.498325407155212e-09,-1.564506264029003e-08
2205500000,2.012716966697538e-08,-1.325866922821791e-08
2206000000,-1.881190072756571e-08,-1.837485272313784e-09
2206500000,4.618584673754679e-09,1.393420465140794e-08
2207000000,1.204527082204305e-08,-1.827976904737295e-08
2207500000,3.167220852639704e-08,-2.691746698958882e-08
2208000000,2.830775472915743e-08,-1.37990329771665e-08
2208500000,2.47660629308411e-08,-1.520428099010156e-08
2209000000,8.036139283250611e-09,-6.934351483506157e-11
2209500000,1.139831906719818e-08,-1.741857252433163e-08
2210000000,3.040573161044856e-09,-1.262705211451935e-08
2210500000,1.59751340010732e-08,2.861133838692811e-08
2211000000,1.927835286448391e-08,-1.212921422207974e-08
2211500000,7.921684178596948e-09,-1.794412284819437e-08
2212000000,-1.657397008692595e-07,2.800346893993645e-08
2212500000,2.015823040878935e-08,-2.520335144346034e-08
2213000000,1.012727047665005e-08,-3.070206505791824e-08
2213500000,4.504653304848502e-08,5.073347952313958e-09
2214000000,2.254386578028823e-08,1.359509877290271e-08
2214500000,3.960315537748502e-08,-3.465038935015453e-08
2215000000,-3.572654074010274e-08,-4.021880691411276e-08
2215500000,2.459401941683361e-08,-1.763534791998223e-08
2216000000,1.47423172940449e-07,1.311516575473963e-06
2216500000,-1.799290031264335e-09,-5.165365093195899e-08
2217000000,9.094330224537947e-09,-1.27168884655409e-07
2217500000,1.557996588703474e-08,2.419781848956115e-07
2218000000,1.810079817924897e-08,4.469018342528053e-08
2218500000,-2.369366595866732e-08,1.419773119847858e-08
2219000000,2.78222572625877e-08,3.370238866563847e-08
2219500000,7.755178259294642e-09,5.197748188088492e-09
2220000000,-3.04866340119038e-08,-8.100656458485857e-08
2220500000,1.806156254148334e-08,-5.056339156401594e-09
2221000000,-3.008384051392006e-09,2.47380803805001e-08
2221500000,1.164668102175478e-09,2.272244405618615e-09
2222000000,-5.190111632531642e-09,1.186391498481805e-08
2222500000,3.334000145312402e-08,5.395819241723751e-09
2223000000,7.296538279788443e-09,-1.826062104153693e-08
2223500000,2.402951252286045e-08,-4.030269206791044e-09
2224000000,6.733489473738456e-08,-4.673889902425263e-09
2224500000,1.300722364961996e-08,7.386887942167955e-09
2225000000,4.334325160998416e-08,2.106355882523582e-08
2225500000,-2.114489425404795e-08,1.921680591636263e-08
2226000000,1.753097536799978e-08,3.040071541899756e-09
2226500000,1.700833207115675e-09,3.53898040732746e-09
2227000000,3.477902202864559e-08,1.510850441671624e-09
2227500000,3.586795742638007e-08,-1.131473481637027e-08
2228000000,-7.466513023704542e-08,-1.309556943700136e-07
2228500000,1.984669849536418e-08,-2.331022245672777e-09
2229000000,5.27722615799126e-09,8.482523542118772e-09
2229500000,3.545768811490964e-08,1.257221551712951e-08
2230000000,5.583010297126649e-08,-2.438463974840034e-08
2230500000,4.881990405285693e-08,-4.614017668842317e-08
2231000000,2.631165672760826e-08,2.631074040844418e-09
2231500000,4.55771136965684e-08,-1.325589947940586e-08
2232000000,2.763667945662065e-07,-8.127510013081722e-08
2232500000,1.27099007202841e-07,-1.086100304812902e-08
2233000000,3.716106560408555e-07,5.196187763373403e-09
2233500000,-7.255368488744708e-07,2.729398306425982e-08
2234000000,-1.792168418712598e-07,1.306802179824054e-08
2234500000,-1.310786260717432e-07,-3.551359361416386e-09
2235000000,-9.48555178676355e-08,3.636713187138547e-08
2235500000,-6.141195028450794e-08,2.795588175287634e-09
2236000000,1.673868659499992e-08,2.08739672439767e-07
2236500000,-7.77454956515805e-08,2.157482623626408e-08
2237000000,-5.741623540634147e-08,1.082890934999735e-08
2237500000,-2.661477528309339e-08,-2.669487255840417e-09
2238000000,-2.934533616186795e-08,8.150649139968961e-09
2238500000,-3.652127673891134e-08,2.811068528055668e-08
2239000000,-2.228235425309831e-08,3.511992147016831e-09
2239500000,-2.887909789359866e-08,7.096099622226579e-09
2240000000,6.087655759619029e-08,3.850464999832011e-08
2240500000,-2.533984992370728e-09,-3.318114352629087e-09
2241000000,-4.630164507573338e-08,-1.905713472178579e-08
2241500000,-3.32094129612735e-08,3.249913033130251e-08
2242000000,-4.80341324203697e-08,8.059997620489092e-09
2242500000,-3.185471118685209e-08,8.571380319206305e-09
2243000000,-2.44263162731223e-08,-5.001663438553951e-09
2243500000,-3.853604692422335e-08,1.008925055101072e-08
2244000000,-3.526661304735353e-08,-3.526780591275101e-08
2244500000,-8.011277964138206e-09,-6.804091471379988e-09
2245000000,-2.582926963701103e-08,-2.932980251568061e-10
2245500000,-7.213317828895043e-09,-4.46620685205058e-09
2246000000,-2.429288323973965e-08,1.327378281517868e-08
2246500000,1.516693743719939e-09,-2.415527107497317e-09
2247000000,-6.12116089998223e-08,-6.146078412262519e-09
2247500000,-1.201419440113796e-08,-1.894025559738411e-08
2248000000,3.589034091026262e-07,2.936611436922092e-07
2248500000,-1.277733536913285e-08,-1.048066323797061e-08
2249000000,5.046675328939438e-09,-6.187634130900234e-08
2249500000,-6.834145576364867e-08,1.235802531446348e-07
2250000000,-7.242105955735417e-09,4.971755127298251e-08
2250500000,-3.897981545934224e-08,7.946350246462664e-08
2251000000,-2.486397708379246e-08,-2.13971808827486e-08
2251500000,-2.477307146321159e-08,-1.154609543975692e-08
2252000000,-1.696315679476835e-07,1.639553674673273e-07
2252500000,-2.181443674977281e-08,1.95128367663962e-09
2253000000,-1.099564250504972e-08,9.377710252343893e-09
2253500000,-1.205787902095564e-08,-1.021747076162109e-08
2254000000,-4.047552242859897e-08,-3.010881693299648e-09
2254500000,-1.667555824273534e-08,9.09867615659782e-09
2255000000,-3.109662152985892e-08,3.569982659143783e-09
2255500000,-1.143531844379683e-08,-2.907002505367254e-09
2256000000,-9.518851515604227e-08,6.600544396338344e-10
2256500000,-4.001539043798995e-08,1.296188508770058e-08
2257000000,-3.06260953812573e-08,3.570667026830261e-09
2257500000,-3.060574934623536e-08,-1.553778437095504e-08
2258000000,-4.034354087916392e-08,3.671277440142624e-09
2258500000,-2.255293763169691e-08,-6.519954636364498e-09
2259000000,-4.781675586369757e-08,-5.264590679915341e-09
2259500000,-4.772446730472072e-08,-1.070698599418849e-08
2260000000,-9.195446893411427e-08,1.409581166045043e-08
2260500000,-5.865363146522826e-08,5.94726955471837e-09
2261000000,-7.803940881718777e-08,-1.296719105290989e-08
2261500000,-7.394992365386966e-08,3.40199234930366e-08
2262000000,-7.774075128524192e-08,1.872255043801795e-08
2262500000,-5.470745843022318e-08,3.208582526397603e-11
2263000000,-6.38729967729262e-08,1.800429716594208e-08
2263500000,-9.827013808348028e-08,2.924583460781291e-08
2264000000,-1.999159495570966e-07,3.030734241108458e-07
2264500000,-1.327516500733771e-07,4.159092458643513e-08
2265000000,-1.575720646997499e-07,8.191334462732724e-08
2265500000,-2.230650505841104e-07,3.369913148497013e-08
2266000000,-3.944309689858797e-07,1.318958393593988e-07
2266500000,-1.564658865988331e-06,4.216057065262952e-07
2267000000,7.726528302088186e-07,-2.197895048730887e-07
2267500000,2.961587636703091e-07,-1.224655532417028e-07
2268000000,5.898979460814009e-07,3.013838978056124e-08
2268500000,1.582131484932993e-07,-4.21083120274033e-08
2269000000,1.342197479959355e-07,-2.899786685171622e-08
2269500000,5.33595010807701e-08,-4.424246780538868e-08
2270000000,6.541687022134105e-08,-2.72341973234438e-08
2270500000,5.392761570485169e-08,8.735243737712696e-09
2271000000,4.921383756085644e-08,-4.889057994405694e-08
2271500000,4.794243572465044e-08,-3.177916441872543e-08
2272000000,1.384968514160708e-07,-1.717758704171264e-07
2272500000,4.652302981026874e-08,-4.04987250048598e-08
2273000000,5.688146301002613e-08,-3.839389045968553e-08
2273500000,1.243491186425843e-08,-1.646947325953467e-08
2274000000,2.446607993349807e-08,-2.477597649161235e-08
2274500000,2.546950329535141e-08,-8.919427635069241e-09
2275000000,1.013646618064712e-08,-2.706954757289014e-08
2275500000,1.666459428334381e-08,-6.224036199372387e-09
2276000000,2.627096356425437e-08,-4.184001792668935e-08
2276500000,1.341963151936623e-08,-1.88882214214936e-08
2277000000,2.159799901910176e-08,-1.25831669172202e-08
2277500000,4.503599781989327e-08,2.209536215566768e-08
2278000000,2.806977114082233e-09,-2.569431903420208e-08
2278500000,2.416210961897163e-08,-3.949921019994354e-08
2279000000,-1.449405828967025e-08,1.930194297311774e-08
2279500000,1.642844422645202e-08,1.231192310302524e-09
2280000000,1.637161307798586e-08,-9.20624520818125e-08
2280500000,1.616687138468319e-08,5.396683954690941e-09
2281000000,-2.134597909915895e-09,-4.988356549716183e-10
2281500000,-3.28889388097676e-08,-1.175906720295036e-08
2282000000,-2.299997935480653e-08,1.954828819298351e-08
2282500000,-1.517630022610901e-07,2.303806744094108e-08
2283000000,8.913008390645817e-08,-1.210078384970544e-08
2283500000,2.897141963222582e-08,-2.71928874116842e-08
2284000000,6.085104794396656e-08,3.173113578486193e-06
2284500000,1.104105852603457e-08,1.737460820262508e-08
2285000000,-5.226101324685332e-09,-1.03993663879032e-08
2285500000,9.278537852961469e-09,-1.252848120723219e-08
2286000000,4.741275717176167e-09,-5.797790519932892e-09
2286500000,3.428513891270085e-08,4.360565864153366e-08
2287000000,-3.201894240379966e-08,-4.313984679215716e-08
2287500000,1.389721612493927e-08,-1.833968111176475e-08
2288000000,1.58807299992908e-07,-2.880489515092705e-08
2288500000,1.051457153536769e-08,-6.251908961896487e-09
2289000000,-1.592273553793464e-08,-2.092477813911797e-08
2289500000,-2.208198744043901e-08,-2.614773744598967e-09
2290000000,1.379939185895163e-08,-4.22998771042031e-09
2290500000,1.471627504623851e-08,-2.475443931681845e-08
2291000000,-6.152209784088005e-09,1.290132743846721e-08
2291500000,-9.032254739291909e-09,4.168068569981199e-09
2292000000,-1.772259399356135e-08,7.116162829877455e-08
2292500000,2.889754106146006e-08,-8.987165346467994e-09
2293000000,-1.036283317514478e-08,-1.405691596774001e-08
2293500000,6.939163407573225e-09,-1.769728891701148e-08
2294000000,-7.392251558422118e-09,-2.254819613887843e-08
2294500000,-8.439407814426256e-09,-1.750268795991706e-08
2295000000,1.746964962070831e-08,1.283684427349076e-09
2295500000,1.985715612897437e-10,1.060911749183122e-08
2296000000,1.67256377815663e-07,5.408459489657997e-08
2296500000,-1.512776906700496e-08,2.49255181945717e-09
2297000000,-1.531366941810961e-08,1.002782369025882e-08
2297500000,1.067840474370874e-08,-5.273425923647163e-09
2298000000,1.054796508933832e-08,1.18825560376248e-09
2298500000,1.88032016964682e-08,-1.464735169444146e-08
2299000000,1.686419615968775e-08,-1.064641180406127e-08
2299500000,2.429821966413973e-08,-3.28064601192003e-09
2300000000,1.799284201546585e-06,3.135354951840814e-06
2300500000,-9.248176857344281e-10,8.121420372257297e-10
2301000000,1.1546137749988e-08,9.063927193711334e-09
2301500000,-9.927017674535939e-09,-1.435335123762747e-08
2302000000,-2.987074476385388e-09,3.98337622028996e-09
2302500000,3.995502352135692e-10,-1.409340151358377e-08
2303000000,-1.670400719261968e-08,1.494389851643527e-08
2303500000,2.232780379057379e-09,3.59657731939026e-09
2304000000,3.421638505940439e-08,-2.072842645555524e-08
2304500000,-2.337186797414868e-10,3.636785281829518e-09
2305000000,4.848156533856635e-09,1.507073603168037e-08
2305500000,-2.77736119691623e-08,-2.267165000856978e-09
2306000000,2.31464448865232e-09,1.740473841921356e-08
2306500000,1.981143806327315e-08,1.534330092854774e-09
2307000000,-9.700013630017576e-09,2.187443015072993e-08
2307500000,-2.173206934740393e-08,2.057098039690713e-08
2308000000,-1.470941094680477e-07,5.271766620413808e-08
2308500000,-2.220496261983919e-08,3.975613797202649e-09
2309000000,-3.678581922394699e-09,4.377280179933929e-09
2309500000,-7.476215049251283e-09,1.305600824726541e-08
2310000000,1.790557392377596e-08,5.533349042846781e-09
2310500000,4.626562657917914e-09,-6.773522299820665e-09
2311000000,1.361140083562814e-08,-1.094373568859214e-08
2311500000,-1.770159163945182e-09,9.40748492228054e-09
2312000000,5.079874646863163e-09,2.773543485674069e-08
2312500000,-1.098924013103018e-08,2.231367782186282e-08
2313000000,-1.171242566397534e-10,2.406576349657335e-09
2313500000,-1.60608431342473e-08,-2.36019962359111e-08
2314000000,-3.461411938410837e-08,-1.378790761849984e-08
2314500000,-4.798464652938838e-08,1.132379844379966e-08
2315000000,1.453177502395052e-08,2.9599203120102e-08
2315500000,-7.694087489543017e-09,1.667842681587092e-09
2316000000,-1.213811194167281e-06,2.74189476596644e-07
2316500000,-1.836836367815448e-08,3.196477500572612e-09
2317000000,-6.604968116543776e-08,4.112050994182421e-08
2317500000,1.099313096745692e-07,-1.12730054552138e-07
2318000000,1.355806412059801e-08,-1.541963072457453e-08
2318500000,3.466459308434271e-08,4.142164237443791e-08
2319000000,-1.322818976333671e-08,-3.976694418599625e-08
2319500000,-2.028698860918022e-08,-4.040794920179149e-09
2320000000,1.703946108521206e-07,-1.684695241017076e-07
2320500000,-1.956338592405727e-08,6.510122550516897e-10
2321000000,-1.509426300116398e-08,-3.485183057813527e-08
2321500000,-1.422015070155299e-08,1.373662130239779e-08
2322000000,1.367503949386416e-08,-1.323225904600098e-08
2322500000,-2.044722409135218e-08,-1.512285568396538e-08
2323000000,-2.654259382353138e-08,1.922606049362446e-08
2323500000,-8.655706350180613e-09,3.086785509410161e-10
2324000000,-8.295706583172006e-08,-7.920894130653244e-08
2324500000,-1.230483298457221e-08,-1.282317778278573e-08
2325000000,-2.475022842827144e-08,-1.783521436755392e-08
2325500000,1.562583036972491e-08,-1.38113200210356e-08
2326000000,-1.683573687334743e-08,-1.658002431652122e-08
2326500000,-2.491410999750362e-08,1.925178375413204e-09
2327000000,-2.008253954109511e-08,-6.47881395213229e-09
2327500000,-3.212836266707907e-08,-2.298239158269236e-08
2328000000,7.223465738788258e-08,-2.565215579050478e-08
2328500000,-3.596162611327904e-08,-2.242751798325852e-08
2329000000,-8.306880057059909e-09,-1.345100213402739e-08
2329500000,-3.341538476329768e-08,-3.869095730586748e-08
2330000000,-4.62792195951255e-08,-1.129238549787968e-08
2330500000,-4.385681997354658e-08,1.445200035532193e-08
2331000000,-3.099183034798224e-08,-3.290720376761409e-08
2331500000,-6.674587833165823e-08,-3.030019081573766e-08
2332000000,-6.433963525753407e-07,-8.636079120008074e-07
2332500000,-1.56254218917771e-07,-9.694156882439177e-08
2333000000,-4.013100878224902e-07,-2.955026209313764e-07
2333500000,8.145490537350028e-07,5.637797439262108e-07
2334000000,2.057404113751091e-07,1.394052790816782e-07
2334500000,1.132259737501566e-07,1.119374564292104e-07
2335000000,9.715986463955015e-08,5.637609830037106e-08
2335500000,8.284969258152557e-08,4.499600274785751e-08
2336000000,2.018803344901257e-07,1.566458328101484e-07
2336500000,7.370631578020545e-08,1.259329860448043e-08
2337000000,3.852628581043393e-08,-7.105482200299705e-10
2337500000,3.330210120917071e-08,5.380462822787768e-08
2338000000,4.0095928930406e-08,5.638663777192615e-08
2338500000,4.716129370527503e-08,-6.339132812635267e-09
2339000000,2.149395469104172e-08,2.936525382946639e-08
2339500000,2.719036751171544e-08,3.879974786408397e-08
2340000000,2.840308524193372e-08,1.567784662403724e-08
2340500000,2.279067547034991e-08,2.957012966906776e-08
2341000000,3.413505549075424e-08,2.63687086944304e-08
2341500000,3.890558843791726e-08,-5.966528552370432e-09
2342000000,3.341462568162344e-08,1.86101219614419e-08
2342500000,2.174334409300075e-08,2.72608121934957e-08
2343000000,1.837018384866924e-08,2.168833694507869e-08
2343500000,2.50780748871846e-08,1.326836910084195e-08
2344000000,1.286627394301029e-07,1.128413513081767e-07
2344500000,3.423769954898425e-09,1.363731714442826e-08
2345000000,2.388468244017609e-08,2.082550875841455e-08
2345500000,-9.397316271163804e-09,2.708439691693982e-08
2346000000,2.325481053584607e-08,6.553087955699739e-09
2346500000,-6.471218618699926e-09,2.391318982940199e-08
2347000000,3.09430717115598e-08,1.758863099458243e-08
2347500000,1.457063802393514e-08,4.186632786410694e-08
2348000000,1.859717559534324e-07,-2.565381581536401e-07
2348500000,-1.149698104153107e-10,2.662368854061045e-08
2349000000,-9.250497098668241e-09,6.670128635393633e-08
2349500000,1.113546097188364e-07,-1.025022441773679e-07
2350000000,2.724530322894557e-08,-1.763688836910434e-08
2350500000,1.310756840697116e-07,5.387025962252533e-09
2351000000,-4.339730963617647e-08,1.077177549000003e-08
2351500000,-1.793153758780366e-08,1.353654326285127e-09
2352000000,-3.740360827337444e-07,-2.71631285822628e-07
2352500000,1.201660520779646e-09,-1.069585403161335e-10
2353000000,-6.855356525206139e-09,-8.28996600491822e-09
2353500000,2.970161822469752e-08,-6.675399003089723e-09
2354000000,3.60380527759521e-08,-5.881228162376376e-10
2354500000,-3.882988846375337e-09,4.052925682629185e-09
2355000000,3.781514345583733e-08,1.73109113905597e-08
2355500000,-6.52296577044901e-10,-6.202438804128147e-10
2356000000,-3.393990708396375e-08,4.360690961851139e-08
2356500000,2.615856879886315e-08,3.077262194243175e-08
2357000000,1.529983832995134e-08,2.326234335596392e-10
2357500000,7.296815552913415e-09,2.754017054639322e-08
2358000000,1.668241251054673e-08,1.887410808361211e-08
2358500000,2.997071642849597e-09,3.528748838825863e-08
2359000000,2.266034110445529e-08,2.787206224665883e-08
2359500000,-7.719497676157544e-09,3.320118412711024e-08
2360000000,-2.273398737866694e-08,6.972755055923874e-08
2360500000,2.425176173842748e-08,3.168825617866663e-08
2361000000,2.521149815084229e-08,6.18482525542731e-08
2361500000,3.657265260859151e-08,3.13299450875799e-08
2362000000,3.465247786666995e-08,4.695474393417112e-08
2362500000,2.589751325431033e-08,6.597464747477851e-08
2363000000,4.760867681344349e-09,6.212182673171604e-08
2363500000,3.291151100116133e-08,4.928053074102081e-08
2364000000,-1.324003856266988e-07,4.338144579603354e-08
2364500000,2.755769464485965e-08,7.527178656785193e-08
2365000000,4.080412773653304e-08,7.91365088271569e-08
2365500000,6.40237974428091e-08,1.436421899574945e-07
2366000000,9.181624780315212e-08,2.00534113225448e-07
2366500000,2.25061223145185e-07,8.610398219131234e-07
2367000000,-8.667634453917499e-08,-4.298979329516805e-07
2367500000,-3.558781069632539e-08,-1.53362490142732e-07
2368000000,4.052260071312257e-07,-9.815168404875191e-07
2368500000,-8.845403384286504e-09,-6.341510036115003e-08
2369000000,4.204508465444412e-09,-8.295243761344396e-08
2369500000,1.240399036191122e-09,-3.939707494814612e-08
2370000000,1.520719511880334e-08,-3.836725779567995e-08
2370500000,-1.075488833215773e-08,-4.251109062491841e-08
2371000000,-2.851873497589413e-08,-6.066654799225282e-09
2371500000,1.697128522053072e-08,-3.060203550978141e-08
2372000000,-7.526761517357087e-08,-3.927781575735408e-08
2372500000,-1.415154271335919e-08,-1.690820533238055e-09
2373000000,-8.491210598094263e-09,1.749539836561279e-09
2373500000,3.416964844295486e-08,-2.369594846142334e-08
2374000000,8.998326981277042e-09,-3.24857039447114e-08
2374500000,-1.241942582992374e-08,-2.384465981603013e-08
2375000000,9.998436034877188e-09,1.958148976051395e-10
2375500000,9.696759149938861e-09,-1.404814145473884e-08
2376000000,2.929926962870944e-08,-9.711435320562891e-08
2376500000,1.093368025723028e-08,3.145794485071365e-09
2377000000,8.685745435358958e-09,-8.883966854101207e-09
2377500000,7.050620457005244e-09,-4.494484624851019e-08
2378000000,-1.398431934389575e-09,2.963578192700562e-09
2378500000,-2.121321718941929e-08,1.004608917034518e-08
2379000000,4.077521540643689e-08,-1.251557104063319e-08
2379500000,5.022322355030002e-09,-1.953797757445435e-08
2380000000,-7.666116684167128e-09,-1.577821120002907e-07
2380500000,2.348221477105661e-09,-1.248064923251483e-08
2381000000,2.814676631948697e-08,-1.260842479650141e-08
2381500000,2.868337810092825e-08,-1.894825727526503e-08
2382000000,5.044956589752421e-08,-1.930870308284544e-09
2382500000,1.247757261604598e-07,3.284843174547594e-08
2383000000,-5.303278049642611e-08,-4.220779933679209e-08
2383500000,-7.356041050820014e-09,7.96763158144226e-09
2384000000,6.018678801901895e-07,7.875045876102003e-08
2384500000,1.337492122458548e-08,-2.071099414355709e-08
2385000000,-1.151317676998228e-09,8.748600699097273e-09
2385500000,1.280359723594581e-08,-2.444436318321576e-08
2386000000,1.412039980901031e-08,-4.515757630424683e-09
2386500000,2.385769822967503e-08,-3.649288553481952e-08
2387000000,-6.011274524923666e-09,3.700806838853005e-08
2387500000,-2.20089981309808e-08,3.796841413097995e-09
2388000000,-3.807691273290913e-09,1.448796786544782e-07
2388500000,1.108379585499547e-08,-5.847731404471372e-09
2389000000,1.406324301635821e-08,1.759883139004618e-08
2389500000,4.145297649719875e-09,3.664011920515672e-09
2390000000,-1.129410109141098e-08,5.956167141908817e-10
2390500000,-3.899743405883565e-08,8.642047957708046e-09
2391000000,2.435341013235975e-08,-2.231176288452099e-08
2391500000,9.586996797835714e-09,1.405803153526127e-09
2392000000,1.055925550472582e-07,-2.968145633519727e-08
2392500000,-1.816641272152712e-08,-1.404617991072233e-08
2393000000,7.659768628138388e-09,1.434869220330883e-08
2393500000,8.500174434977649e-09,4.06855737401648e-09
2394000000,8.054045634512103e-09,9.999399173202088e-09
2394500000,3.883837764048069e-09,1.464526797797131e-08
2395000000,-9.529947715676712e-09,-1.58447320196026e-08
2395500000,9.216557560961597e-09,-2.486751182857123e-08
2396000000,4.002435727654862e-08,2.833832286075584e-08
2396500000,2.25384225243675e-08,-1.378069009673042e-08
2397000000,1.473565702511487e-08,-2.543671773775521e-08
2397500000,-1.023616638359206e-08,7.093982169783147e-09
2398000000,1.037225585398181e-08,-1.022499382800639e-08
2398500000,1.107052353328576e-08,-1.318385020031899e-08
2399000000,-3.839235187237224e-08,-5.478067207042281e-09
2399500000,-3.705752435263005e-08,-8.052801753283932e-09
2400000000,-1.85817156548474e-06,-1.062706588933902e-05
2400500000,-8.606500299452866e-09,-9.780503481428553e-09
2401000000,-6.281283567455841e-08,-4.431771603421824e-09
2401500000,6.785774616474818e-08,-3.091287761659316e-08
2402000000,4.479406172149496e-08,-2.682049353427895e-08
2402500000,-5.621377344675244e-09,-4.838122869944331e-08
2403000000,2.932718686453052e-08,-3.234721573329741e-10
2403500000,5.774390847227256e-09,-1.957595164343754e-08
2404000000,-2.192192207325398e-07,8.130422566744683e-08
2404500000,1.31121250014001e-08,1.879360506228946e-08
2405000000,1.429670625528279e-08,-1.68140893982278e-08
2405500000,2.242758357372634e-08,-2.994029938620131e-09
2406000000,9.730373227215961e-09,-5.345797525277727e-09
2406500000,2.082866856181465e-08,-1.565538778257356e-08
2407000000,2.700758968733466e-08,-2.434515533292094e-08
2407500000,2.824606556456274e-08,-4.047287254389348e-08
2408000000,6.322558333399307e-08,1.493853067850967e-08
2408500000,2.258356887559657e-08,-5.838315340025194e-09
2409000000,1.930359032875461e-08,-1.973467446578021e-08
2409500000,9.435067770218828e-09,-3.078466555629788e-08
2410000000,4.240489489883537e-09,-2.735185995385797e-08
2410500000,3.217924699443278e-08,-2.04372211015563e-08
2411000000,-1.362700259608457e-08,-2.48780569642242e-08
2411500000,7.747230213847456e-09,-1.659926394699204e-08
2412000000,-1.527750619030747e-07,3.397110633405769e-08
2412500000,2.584439813295382e-08,-4.390018699435215e-08
2413000000,-6.464563975433161e-09,-2.081391247646065e-08
2413500000,5.444741344350406e-09,-2.228971692114173e-08
2414000000,3.689284701626024e-08,1.346364810569849e-08
2414500000,4.454822223491873e-08,-1.82457857676522e-08
2415000000,9.592785687762596e-10,-5.51539874370601e-08
2415500000,1.16702969035084e-09,-3.400823873131321e-08
2416000000,1.784379385526116e-07,1.335783780972698e-06
2416500000,-3.617460537173607e-08,-5.704917200636697e-08
2417000000,-2.966261540279666e-08,-1.48724225765034e-07
2417500000,9.278821438761287e-08,2.773794494960092e-07
2418000000,5.693022662696208e-08,5.423326332928887e-08
2418500000,5.110592526219427e-08,-5.477465788875931e-09
2419000000,1.978503195292406e-08,3.775532223785333e-08
2419500000,4.310836612109531e-08,8.665938265565459e-10
2420000000,-5.020314175402335e-08,-9.726002676140963e-08
2420500000,4.313317778005695e-08,1.420862994475372e-08
2421000000,1.926360005053657e-08,4.274779140973949e-08
2421500000,4.123712605670369e-08,3.335099931860701e-09
2422000000,3.80875288244516e-09,1.22289095057106e-09
2422500000,2.745610484812443e-08,1.050240354861105e-08
2423000000,4.23018026887513e-08,-1.105019206510176e-08
2423500000,2.72707600458203e-08,-2.093797733009382e-08
2424000000,1.113427632263375e-07,-1.959089109483633e-08
2424500000,2.844148866306907e-08,2.218907700141005e-09
2425000000,6.234256525375506e-08,8.161034872800623e-09
2425500000,2.560517405086215e-09,3.660282864754238e-09
2426000000,3.124690334810144e-08,1.769800837211082e-09
2426500000,5.136472289302118e-08,-1.187557772067728e-08
2427000000,4.212753951925119e-08,-2.015077183878685e-08
2427500000,3.013583632830734e-08,1.817916314235125e-09
2428000000,-5.652427858892542e-08,-1.149187903010498e-07
2428500000,4.650281891891577e-08,3.638356203997261e-10
2429000000,4.449703928854772e-08,-1.585082851163549e-08
2429500000,4.00905585588032e-08,-9.824868114668668e-09
2430000000,6.041794944385266e-08,-3.768179096019288e-08
2430500000,6.07414513480124e-08,-4.61469566990795e-08
2431000000,7.048761148712683e-08,-6.737836586205747e-08
2431500000,1.046433209460102e-07,-6.263892825383247e-08
2432000000,2.875382821696404e-07,-1.422443839502172e-07
2432500000,2.444522546393476e-07,-1.297916758734679e-07
2433000000,6.170552009666417e-07,-3.2913656328533e-07
2433500000,-1.247237349152866e-06,7.333795740982541e-07
2434000000,-3.250095276012893e-07,1.965106538327653e-07
2434500000,-1.733250484926487e-07,1.212979341438912e-07
2435000000,-1.0744561967359e-07,1.079065539695732e-07
2435500000,-1.052705175059331e-07,6.074612624384152e-08
2436000000,-1.591696888859039e-08,2.372201069228509e-07
2436500000,-1.038822883864602e-07,8.469182910422332e-08
2437000000,-7.578355235469951e-08,8.571994116857941e-08
2437500000,-3.528455021725156e-08,1.550819663806871e-08
2438000000,-1.286434283872994e-08,5.320520127061061e-09
2438500000,-4.732211536931174e-08,5.771539490553842e-08
2439000000,-3.026570943138127e-08,4.068758709886026e-08
2439500000,-2.190407092881308e-08,3.343069750172922e-08
2440000000,4.696867748223792e-08,8.125274033823312e-08
2440500000,-1.97418688314636e-09,5.207280660959595e-09
2441000000,-6.046398268097009e-08,2.920493350059341e-08
2441500000,-5.897469701907285e-08,5.971345890326809e-08
2442000000,-2.910192639470118e-08,4.818452683750502e-08
2442500000,-3.62895021272792e-09,2.114385009168805e-08
2443000000,-2.793860455464151e-08,3.72663912592001e-08
2443500000,-1.741540622274436e-08,4.376710507875017e-08
2444000000,-4.19394119740404e-08,5.157682637645513e-09
2444500000,-1.589141517538709e-08,2.275892566026806e-08
2445000000,-2.575920218493614e-08,9.03101079672232e-09
2445500000,-1.966412127436443e-08,3.423262342125306e-08
2446000000,-3.482835681772714e-08,3.940149164818891e-08
2446500000,-1.771647687013863e-09,2.200690276869194e-08
