FFT_analysis X,FFT_analysis YRe,FFT_analysis YReImag
6895500000,8.773386744366367e-15,-2.403067427749713e-14
6896000000,-1.126896623235721e-07,-5.04632549571379e-08
6896500000,2.447429416021656e-14,9.846277154765531e-15
6897000000,-4.598700309361577e-15,1.077457801873925e-14
6897500000,-6.628605709731195e-16,9.519434661401983e-15
6898000000,-3.720153683358162e-15,6.096825188354699e-15
6898500000,-5.731312039971203e-15,4.870700672063933e-15
6899000000,-7.022187956939091e-15,5.759311932226068e-15
6899500000,-9.286789409809282e-15,-1.079663517243864e-14
6900000000,-2.850690888962995e-07,9.397147260544844e-07
6900500000,1.192309717336572e-14,-4.405324510335647e-15
6901000000,1.885663184399387e-15,9.60860359380515e-15
6901500000,2.946102677452512e-16,7.562939899663133e-15
6902000000,-2.16681492355678e-15,8.415481864541008e-15
6902500000,-8.279388585887886e-15,1.045047065786596e-14
6903000000,-4.3178706988182e-15,1.576690614870629e-14
6903500000,-4.131689765246969e-14,-7.000717297999392e-15
6904000000,1.291002754152567e-07,-9.290032755802902e-08
6904500000,3.998736971705144e-15,-4.177162212887014e-14
6905000000,1.586997931645744e-14,-9.291779494936651e-17
6905500000,1.32389397818686e-14,-4.063581815865142e-15
6906000000,9.54071029141449e-15,1.136324105026717e-15
6906500000,9.743194664552458e-15,6.179040084594109e-15
6907000000,1.287698741083661e-14,4.98398297847765e-15
6907500000,-1.112070147326886e-14,2.870280185433623e-14
6908000000,4.213106227394502e-08,2.735651753754899e-08
6908500000,-2.828802046547436e-14,-1.085450964297609e-14
6909000000,4.999675691505168e-15,-1.137758138744662e-14
6909500000,4.85519769414543e-16,-9.100061864856895e-15
6910000000,3.813258709891205e-15,-5.211580046445959e-15
6910500000,6.30055144004403e-15,-1.913927323175044e-15
6911000000,8.998914690671446e-15,-4.131877778290717e-15
6911500000,3.748441780447716e-15,2.192022671267048e-14
6912000000,8.032121161069741e-08,-5.082784419620444e-08
6912500000,-2.567955751825393e-14,2.700801309544579e-15
6913000000,-3.762418448853104e-15,-1.326138578304972e-14
6913500000,-5.061836169108542e-15,-1.037429607624719e-14
6914000000,-1.252920546113153e-15,-9.657755607241234e-15
6914500000,2.275406194526527e-15,-1.084448130124956e-14
6915000000,8.873072827175875e-16,-1.355454477808913e-14
6915500000,2.434919377190065e-14,-7.643503908120043e-16
6916000000,-4.095401719776103e-08,-4.11707229777364e-07
6916500000,-2.763174394772912e-15,2.196099305181977e-14
6917000000,-1.105588330549593e-14,-2.856118800484041e-15
6917500000,-8.58804878121546e-15,-1.848312679802545e-15
6918000000,-6.782794179328131e-15,-5.116459570972434e-15
6918500000,-5.464605701767594e-15,-1.104842430040591e-14
6919000000,-1.104023995478526e-14,-1.005681639450516e-14
6919500000,2.371457675944759e-14,-2.870684001312213e-14
6920000000,-2.582215690351653e-09,1.586812826482136e-07
6920500000,2.975540689155608e-14,2.121417911712046e-14
6921000000,-8.403271819321222e-15,1.112166323822718e-14
6921500000,-2.791132815530732e-15,1.099457844711176e-14
6922000000,-5.343238532129935e-15,5.347799468408322e-15
6922500000,-7.534070655071304e-15,2.793616494450792e-15
6923000000,-9.56879409617038e-15,3.495427088322909e-15
6923500000,-6.1231784648408e-15,-1.82953058180432e-14
6924000000,-4.859286731892502e-08,6.602887202520439e-08
6924500000,1.850028037729578e-14,-2.809887341403974e-15
6925000000,6.156872477546473e-16,1.073698800480422e-14
6925500000,6.053474228629888e-16,7.195498350405113e-15
6926000000,-2.850837819447083e-15,6.851764005089752e-15
6926500000,-7.824840964476783e-15,5.386115857136176e-15
6927000000,-8.229148694381807e-15,1.075407675161628e-14
6927500000,-2.277024132368449e-14,-1.993779865617583e-14
6928000000,2.393300446976239e-08,1.871080382422449e-08
6928500000,2.120975403303403e-14,-2.291749827293156e-14
6929000000,1.08062405511518e-14,9.055927280900531e-15
6929500000,1.011963667600197e-14,6.31304847330668e-15
6930000000,5.553751853911118e-15,8.239228174015444e-15
6930500000,1.495183100840984e-15,1.420232846155968e-14
6931000000,7.516459109155972e-15,1.5238163476901e-14
6931500000,-3.96388383592844e-14,1.978845485489564e-14
6932000000,-2.278010505673074e-07,5.015553249778166e-07
6932500000,-2.288240792773354e-14,-3.909666749473313e-14
6933000000,1.471323495751552e-14,-1.018956185224626e-14
6933500000,8.451526247595357e-15,-1.293798760918538e-14
6934000000,8.645520095868209e-15,-5.823462737723725e-15
6934500000,1.047386818022997e-14,-3.317600696821603e-15
6935000000,1.159538832499783e-14,-3.553996641091385e-15
6935500000,8.064438041253631e-15,1.907619394892889e-14
6936000000,3.278321330258684e-08,-9.508358548729437e-08
6936500000,-1.833192907130737e-14,3.208884259138362e-15
6937000000,-1.667032151611096e-16,-1.081686011200984e-14
6937500000,-6.749719343371439e-16,-7.179302127255318e-15
6938000000,2.684834262197613e-15,-6.715474264690327e-15
6938500000,6.724982694182485e-15,-5.545091017855685e-15
6939000000,6.961085244547393e-15,-9.862112813983178e-15
6939500000,1.9588326616666e-14,1.492054776675972e-14
6940000000,-6.777132946801968e-08,-6.193109715195981e-08
6940500000,-1.63843163725118e-14,1.875785240562815e-14
6941000000,-8.890601406059844e-15,-7.73953731290744e-15
6941500000,-8.117253957804493e-15,-5.397758096010834e-15
6942000000,-4.574237273689034e-15,-7.17513449782073e-15
6942500000,-8.046377843974461e-16,-1.17680879225075e-14
6943000000,-5.946052379434417e-15,-1.349982695738102e-14
6943500000,3.332736938151684e-14,-1.359903295007824e-14
6944000000,6.59490971430683e-09,-4.205650659285363e-08
6944500000,1.393425497769173e-14,3.410931718424105e-14
6945000000,-1.497077415075103e-14,6.714701424977385e-15
6945500000,-1.122809843839957e-14,8.857052361865142e-15
6946000000,-1.112291197921804e-14,2.949929131384845e-15
6946500000,-1.557881911220457e-14,-9.854579086809826e-16
6947000000,-1.672491712876694e-14,2.710533809262349e-15
6947500000,-1.439283173239018e-14,-3.870704825126865e-14
6948000000,-4.185479452788501e-07,-6.409108992611186e-08
6948500000,3.432273747504287e-14,-1.563027784619057e-14
6949000000,4.774830364755363e-15,1.320849298629421e-14
6949500000,6.69942373159061e-15,6.220318593366479e-15
6950000000,3.111906956889851e-16,5.722388222139347e-15
6950500000,-4.032857384544776e-15,2.698122454833739e-15
6951000000,-7.076239250008786e-15,8.052270631836355e-15
6951500000,-1.168228020872546e-14,-2.388901598015737e-14
6952000000,3.880554731251871e-07,2.647731755875082e-07
6952500000,2.881232569590906e-14,-1.49044861009588e-14
6953000000,1.013226131215414e-14,1.156266565051957e-14
6953500000,1.070899075171418e-14,9.071478222263922e-15
6954000000,5.927764564752669e-15,9.439050640774777e-15
6954500000,1.366656076470063e-15,1.371639402693779e-14
6955000000,5.894981852371946e-15,1.559108209817324e-14
6955500000,-3.466802576139018e-14,1.051787573021991e-14
6956000000,4.480401257916606e-08,-6.981328670696906e-08
6956500000,-8.386625183991368e-15,-3.571983910720553e-14
6957000000,1.752225322941829e-14,-3.970386185819713e-15
6957500000,1.303719271595117e-14,-6.468871906053053e-15
6958000000,1.218018937503575e-14,-4.415794250251954e-16
6958500000,1.451967006331931e-14,4.54889774100656e-15
6959000000,1.747879865774564e-14,2.004735934178171e-15
6959500000,1.616282366075324e-15,3.797355241047347e-14
6960000000,6.331551074163855e-08,2.695017744501811e-08
6960500000,-3.51823303237326e-14,9.361973881235478e-16
6961000000,9.147268123624621e-16,-1.49124352547522e-14
6961500000,-2.537463822608375e-15,-1.067839999748439e-14
6962000000,2.640265028834813e-15,-8.165212711075585e-15
6962500000,6.474649802393709e-15,-7.152491907755966e-15
6963000000,7.264707765108665e-15,-1.033622991062356e-14
6963500000,2.125100227478241e-14,1.220035471083327e-14
6964000000,1.023921899218747e-07,-1.155251582865777e-07
6964500000,-1.225824638996611e-14,1.923226550456234e-14
6965000000,-7.09187623930658e-15,-6.340296961673644e-15
6965500000,-5.551470764157121e-15,-3.485836913174475e-15
6966000000,-2.04459006908855e-15,-5.382120735861931e-15
6966500000,2.377924318812947e-15,-7.956625757696843e-15
6967000000,-9.189749182739573e-16,-1.115883459080809e-14
6967500000,2.954126191144555e-14,1.327448703489923e-16
6968000000,-4.182642904416672e-07,2.907050577779717e-07
6968500000,6.172246971642311e-16,3.096903520903446e-14
6969000000,-1.375275099895226e-14,1.328850230426393e-15
6969500000,-1.092533718380013e-14,3.731313918894999e-15
6970000000,-9.176235329123971e-15,-8.980780981030464e-16
6970500000,-1.048481987159651e-14,-6.203974952490472e-15
6971000000,-1.409475924382078e-14,-4.095124101653519e-15
6971500000,9.129329804288079e-15,-3.506710600745845e-14
6972000000,-6.396442898377651e-09,4.666371406843324e-08
6972500000,3.622600627909694e-14,8.865930665827074e-15
6973000000,-1.95845269415202e-15,1.619860882951863e-14
6973500000,2.159783889761841e-15,1.320581352916863e-14
6974000000,-2.157303584648661e-15,9.78183307375316e-15
6974500000,-5.707511362686577e-15,8.775562157930956e-15
6975000000,-6.237468891999016e-15,1.15471561678826e-14
6975500000,-1.956779364731484e-14,-1.000511835941248e-14
6976000000,-2.659255697892689e-08,7.874454202475453e-08
6976500000,1.248034307373896e-14,-1.692999197184021e-14
6977000000,7.450704380391078e-15,7.53232668321981e-15
6977500000,6.357887888258628e-15,4.411011334311651e-15
6978000000,2.802094522737275e-15,6.241053710360645e-15
6978500000,-6.895269602703313e-16,7.626233553590088e-15
6979000000,7.303956846242999e-16,1.068262622201132e-14
6979500000,-1.954589828214825e-14,-1.424607765411793e-15
6980000000,2.876724525750296e-08,1.799590044876089e-08
6980500000,6.174994137891483e-15,-1.845207840260724e-14
6981000000,1.200842361536125e-14,4.859410012103378e-15
6981500000,9.768057934910757e-15,4.422361338440667e-15
6982000000,8.211117876734788e-15,7.680287476409431e-15
6982500000,7.329647047893105e-15,1.588587218410007e-14
6983000000,1.478049960360033e-14,1.400595753398359e-14
6983500000,-3.237994935533718e-14,4.392455272775423e-14
6984000000,-3.969265666186403e-07,-3.260914015700101e-06
6984500000,-4.597257341204597e-14,-2.819120815721392e-14
6985000000,8.692403611672682e-15,-1.879741063561233e-14
6985500000,1.771736172008704e-15,-1.768158459567536e-14
6986000000,5.65069457998078e-15,-1.074268408495479e-14
6986500000,9.989561637903486e-15,-8.68637744537569e-15
6987000000,1.078336145527748e-14,-1.146992733839617e-14
6987500000,2.339770139335578e-14,1.983832485782034e-14
6988000000,-3.304723139274556e-08,-3.107832792326904e-08
6988500000,-2.073745969571649e-14,2.153934523826533e-14
6989000000,-8.610589136677839e-15,-9.197413150545041e-15
6989500000,-8.234563935634856e-15,-4.691461569456213e-15
6990000000,-3.478085299074365e-15,-6.019909594815592e-15
6990500000,5.766522649644654e-17,-7.228341356218887e-15
6991000000,-1.223808262189449e-15,-9.793438149813257e-15
6991500000,1.939552620139499e-14,1.43399362802779e-15
6992000000,-5.289574577869716e-08,-4.666445332249491e-08
6992500000,-4.197930636312473e-15,2.012625619335078e-14
6993000000,-1.145548006668419e-14,-2.409809885092439e-15
6993500000,-9.041054693083636e-15,-6.759068419337359e-16
6994000000,-7.537828635920936e-15,-3.938206288083365e-15
6994500000,-6.577684105097544e-15,-8.915987847356801e-15
6995000000,-1.144661209161135e-14,-8.703952718072007e-15
6995500000,2.014549339908921e-14,-2.634727891097528e-14
6996000000,-3.656490808614728e-08,-5.346945550050991e-08
6996500000,2.672372846656132e-14,2.255222127478621e-14
6997000000,-8.963524633477077e-15,1.410251854303124e-14
6997500000,-6.151858921205724e-15,1.389413690522447e-14
6998000000,-8.456010687811379e-15,9.649691973004085e-15
6998500000,-1.519552855510395e-14,9.179630786687193e-15
6999000000,-1.281513321073028e-14,1.449990363477449e-14
6999500000,-4.164003241944233e-14,-2.358725958214306e-14
7000000000,-3.383131268599041e-06,2.159038719644535e-06
7000500000,1.686938526281232e-14,-4.143916062987455e-14
7001000000,1.332406000999625e-14,5.327258460421996e-15
7001500000,1.136474550795854e-14,-1.704392870885899e-15
7002000000,5.373975910052716e-15,2.195775627731194e-15
7002500000,1.752845109901217e-15,2.952721926281747e-15
7003000000,1.948261629275157e-15,6.759441509611599e-15
7003500000,-1.519423315193491e-14,-5.446076028435638e-15
7004000000,8.434951263768183e-08,7.806006869893274e-08
7004500000,7.589289692788785e-15,-1.926937400402894e-14
7005000000,1.128660772546437e-14,2.177598760452247e-15
7005500000,9.105512964008013e-15,6.302332964230396e-16
7006000000,7.057048720790015e-15,3.47426074008282e-15
7006500000,4.889089976070707e-15,7.87158022544608e-15
7007000000,9.064252885998646e-15,9.211813556053787e-15
7007500000,-2.305588929034578e-14,1.609957282166482e-14
7008000000,5.66121629927573e-08,-5.297977221757094e-08
7008500000,-1.560522935401719e-14,-2.710104824827914e-14
7009000000,1.276716221258963e-14,-1.039669393026504e-14
7009500000,9.683447669772447e-15,-1.025237169459802e-14
7010000000,1.075176964215044e-14,-5.779293383152944e-15
7010500000,1.483753689232468e-14,-1.750247597154929e-15
7011000000,1.696974783036662e-14,-6.384662765689119e-15
7011500000,1.57457704094811e-14,3.319584624251672e-14
7012000000,5.980806214884229e-08,1.422141460061131e-08
7012500000,-3.167006575134475e-14,1.330744621073474e-14
7013000000,-3.982449207876947e-15,-1.437121379950306e-14
7013500000,-5.581470233319419e-15,-1.034559969322531e-14
7014000000,2.724354612673886e-16,-9.754095686768018e-15
7014500000,5.783117851262719e-15,-1.198966603457135e-14
7015000000,2.948752476519968e-15,-1.526863636122023e-14
7015500000,3.741933087197218e-14,3.047045642629275e-15
7016000000,6.357306410057562e-07,-6.111933918158687e-07
7016500000,-1.056614882974374e-15,3.51265038487992e-14
7017000000,-1.367584940963317e-14,-1.821976276851522e-15
7017500000,-9.304590620058375e-15,2.460938908654865e-15
7018000000,-6.335441122935388e-15,-2.812387983611058e-15
7018500000,-3.699214192196321e-15,-6.465660493690377e-15
7019000000,-7.145153426741309e-15,-9.203422490103537e-15
7019500000,2.272621444255747e-14,-1.33201135477406e-14
7020000000,-1.300237627764138e-07,1.398967538998264e-07
7020500000,1.364751175615483e-14,2.586614287868423e-14
7021000000,-1.121766406930065e-14,8.48857679700716e-15
7021500000,-8.67389840562477e-15,8.177091339118252e-15
7022000000,-9.183819884643914e-15,3.978888052283386e-15
7022500000,-1.307228415969653e-14,-8.676521389974278e-16
7023000000,-1.578972847045619e-14,4.044873336262534e-15
7023500000,-8.738718850721572e-15,-3.747671237689827e-14
7024000000,2.571574928363394e-08,2.703476654636611e-08
7024500000,3.830503277488138e-14,-9.60673981351509e-15
7025000000,5.217752638324107e-15,1.567123668592018e-14
7025500000,8.022713418617643e-15,1.169148688009612e-14
7026000000,2.078924003258217e-15,1.028571079398502e-14
7026500000,-2.876325519221088e-15,1.217324337445602e-14
7027000000,-3.804679592909257e-16,1.499471381747924e-14
7027500000,-3.211759355854399e-14,-1.589993647951758e-15
7028000000,-5.811142208085846e-08,9.897915289422848e-08
7028500000,3.426788633769941e-15,-3.203015821020593e-14
7029000000,1.525836215064486e-14,2.152661277388782e-15
7029500000,1.212538248426147e-14,-1.7618020242153e-15
7030000000,9.365398563054066e-15,2.989759265701736e-15
7030500000,9.210885808451454e-15,6.126833539251064e-15
7031000000,1.087433196032546e-14,6.760784569388808e-15
7031500000,-6.689056920288368e-15,2.086685975417815e-14
7032000000,3.456105815695885e-07,1.616085651950757e-07
7032500000,-1.459535212162777e-14,-7.559657054203507e-15
7033000000,7.445652988742937e-15,-5.84024131582692e-15
7033500000,5.243610705550383e-15,-2.316996532808304e-15
7034000000,7.594052949285073e-15,2.63917439702133e-16
7034500000,1.048116726203688e-14,7.134527273180458e-15
7035000000,1.634868941911075e-14,1.753905087750637e-15
7035500000,-5.549863163779817e-15,4.393382363271384e-14
7036000000,-2.387529349529639e-07,-3.252709603085102e-07
7036500000,-4.595713193379656e-14,-2.024591955499305e-15
7037000000,-1.113396325043386e-15,-1.796246624952425e-14
7037500000,-5.822791002602687e-15,-1.518286877511619e-14
7038000000,3.120003015973896e-16,-1.140254747920209e-14
7038500000,5.664434895491787e-15,-1.282874164024186e-14
7039000000,3.823846641895949e-15,-1.535815098755831e-14
7039500000,3.461818505871667e-14,6.345453170750107e-15
7040000000,-1.082214696947297e-08,-1.833863366550564e-09
7040500000,-6.701565028595637e-15,3.286530556718014e-14
7041000000,-1.400318188133713e-14,-4.05635564789245e-15
7041500000,-1.04874587159227e-14,5.991749636207573e-16
7042000000,-6.971154462019049e-15,-3.962735100918208e-15
7042500000,-4.880107176048447e-15,-6.926660662285606e-15
7043000000,-7.130860146436064e-15,-8.992072547892429e-15
7043500000,1.731014601213816e-14,-1.360325827632002e-14
7044000000,-7.61807687150354e-08,-3.628822956689451e-08
7044500000,1.168537464826403e-14,1.850780171707594e-14
7045000000,-9.191807061950177e-15,5.603922708704418e-15
7045500000,-6.056015280256582e-15,4.584789117802588e-15
7046000000,-6.537433432817675e-15,1.028703747278195e-15
7046500000,-7.234132883472033e-15,-4.204565243612811e-15
7047000000,-1.194768329398953e-14,-1.990830248215411e-15
7047500000,1.015994303836478e-14,-2.70600373039032e-14
7048000000,-6.679272765382607e-08,-1.145160351155869e-07
7048500000,2.990277293167311e-14,1.134696100058186e-14
7049000000,-3.369521472125679e-15,1.437262123242161e-14
7049500000,-9.143311753436233e-17,1.353937594448545e-14
7050000000,-3.531954653300767e-15,1.015001662770529e-14
7050500000,-8.644630297406849e-15,1.091543516299489e-14
7051000000,-6.325001381094998e-15,1.387098791962677e-14
7051500000,-3.307286854301409e-14,-1.025243168002279e-14
7052000000,1.798834172180778e-07,-1.414969471238946e-07
7052500000,9.541859908418158e-15,-3.041934812926217e-14
7053000000,1.259313930604107e-14,5.480847001378712e-15
7053500000,1.019947485670642e-14,8.945480000348798e-16
7054000000,6.454933581059489e-15,4.828618624784506e-15
7054500000,5.024578157630958e-15,8.193333314252536e-15
7055000000,7.333465775853851e-15,9.466354053095209e-15
7055500000,-1.719361570738656e-14,1.767244512111719e-14
7056000000,6.701417892007987e-08,3.276589752662051e-08
7056500000,-1.598043256889218e-14,-1.649771391546269e-14
7057000000,7.70990699623303e-15,-6.075873569700119e-15
7057500000,3.988592462129087e-15,-5.047237133163875e-15
7058000000,5.150068069592471e-15,-1.307116081734021e-15
7058500000,5.150509330230642e-15,2.90130756960758e-15
7059000000,9.557298997174128e-15,2.166037652041855e-15
7059500000,-9.837812479833956e-15,1.911460465180943e-14
7060000000,2.913038247234032e-08,-5.210195709733859e-08
7060500000,-2.046869614177711e-14,-1.215318811276548e-14
7061000000,5.566577424855232e-15,-1.065600680374738e-14
7061500000,3.80182072557544e-15,-9.925843675600198e-15
7062000000,6.391954455631351e-15,-6.867173542761427e-15
7062500000,1.260361306396792e-14,-5.70683619001312e-15
7063000000,1.156006862175762e-14,-1.059115453460277e-14
7063500000,3.022317882671845e-14,2.745602375320359e-14
7064000000,2.02513761582342e-07,-5.847956292721439e-08
7064500000,-2.481880275104033e-14,3.088751280215015e-14
7065000000,-1.262953355934032e-14,-9.930421964162765e-15
7065500000,-1.144149258652369e-14,-3.783331279417702e-15
7066000000,-5.649256172199901e-15,-6.63228872043382e-15
7066500000,-1.309947686897028e-15,-9.201110936012185e-15
7067000000,-3.782887359012129e-15,-1.306872568211839e-14
7067500000,2.946803562643734e-14,-4.193227318516853e-15
7068000000,-6.030036810501461e-07,2.734864905937971e-07
7068500000,3.350351022255607e-15,3.312839209754731e-14
7069000000,-1.502450964260844e-14,4.090897094665594e-15
7069500000,-1.179951357324394e-14,6.05497551542001e-15
7070000000,-1.010629798067886e-14,1.409349029055277e-15
7070500000,-1.056035292557485e-14,-2.745546814607456e-15
7071000000,-1.341951033339049e-14,-1.70076618988827e-15
7071500000,3.977513699300426e-15,-2.204044273555434e-14
7072000000,-2.790906923052008e-08,8.82914173181252e-08
7072500000,1.963615640081058e-14,8.180596997678407e-15
7073000000,-6.711113650044679e-15,1.058351144556638e-14
7073500000,-4.287528867620577e-15,8.455408171140493e-15
7074000000,-7.483530024168947e-15,5.800737636766966e-15
7074500000,-1.244417280402154e-14,2.972528337844413e-15
7075000000,-1.37469818540108e-14,7.907685669969569e-15
7075500000,-2.011023221847448e-14,-3.046722752285121e-14
7076000000,5.340533202117673e-09,2.128213648732665e-08
7076500000,3.02349688495602e-14,-1.89746771755593e-14
7077000000,8.45796930789434e-15,1.396899008352578e-14
7077500000,9.122795872839214e-15,9.824336904977164e-15
7078000000,3.463898840201856e-15,1.060312553967994e-14
7078500000,-3.954800809769568e-16,1.522802344184812e-14
7079000000,3.648368320137502e-15,1.666930632134846e-14
7079500000,-3.809372805412362e-14,1.749128186975065e-14
7080000000,-2.516299883758748e-08,1.914240074394161e-07
7080500000,-2.004783760964577e-14,-3.385622961221755e-14
7081000000,1.087702582500533e-14,-6.918860723336393e-15
7081500000,4.359946790554742e-15,-8.919723335364029e-15
7082000000,3.923719916868095e-15,-2.706790715981282e-15
7082500000,1.33101766126089e-15,1.506988074107476e-17
7083000000,4.731927967398036e-15,3.019151146854292e-15
7083500000,-1.562200158284528e-14,2.165580516968689e-15
7084000000,1.779400847970996e-06,-7.059257368246116e-07
7084500000,-4.569508323454461e-15,-2.124996948385839e-14
7085000000,9.795566443136796e-15,-5.854517412916072e-15
7085500000,8.607967153823728e-15,-6.801861158747669e-15
7086000000,8.354267787843689e-15,-3.689109485021471e-15
7086500000,1.218673173136648e-14,-5.503192057150119e-16
7087000000,1.307778002471604e-14,-4.261107781861909e-15
7087500000,1.176149392897581e-14,2.962373869536587e-14
7088000000,-8.129777724125103e-08,-1.14476576386798e-07
7088500000,-2.923402535013738e-14,1.036618491881928e-14
7089000000,-5.178913571937596e-15,-1.380336307067079e-14
7089500000,-6.360963336318327e-15,-9.919601094126839e-15
7090000000,-1.534334126578013e-15,-9.973628562525588e-15
7090500000,2.80300210899097e-15,-1.279810165660159e-14
7091000000,-4.799225820502457e-16,-1.575339377818195e-14
7091500000,3.627688858188435e-14,-5.569492490543907e-15
7092000000,-2.137075644203931e-08,-2.174251803788356e-08
7092500000,6.465817940157933e-15,3.565774069255832e-14
7093000000,-1.384805006621329e-14,3.667684989183908e-15
7093500000,-1.022126781608906e-14,6.035846055644551e-15
7094000000,-8.451926438957066e-15,1.107892162926809e-15
7094500000,-9.114442308917457e-15,-3.371405448717979e-15
7095000000,-1.221851959745464e-14,-1.746034982350549e-15
7095500000,5.457906539888766e-15,-2.528351266704479e-14
7096000000,-1.18993975293183e-07,-3.692851558059356e-08
7096500000,2.586535126517979e-14,6.476360958818324e-15
7097000000,-3.052615646521556e-15,1.135337053082302e-14
7097500000,6.731998362290259e-16,9.633764166882508e-15
7098000000,-2.800051130743408e-15,6.614814687777196e-15
7098500000,-4.941341877454454e-15,5.750348160318535e-15
7099000000,-5.971045142493095e-15,6.720812629120867e-15
7099500000,-1.085438603449642e-14,-8.723951736208512e-15
7100000000,-1.239039607358894e-07,1.029011325731228e-06
7100500000,1.013680240452037e-14,-5.904438941826964e-15
7101000000,2.873862930613284e-15,8.973318933077017e-15
7101500000,8.980241258468516e-16,7.136198435517397e-15
7102000000,-1.336678081455704e-15,8.379761876958435e-15
7102500000,-7.215282595377313e-15,1.107523777954429e-14
7103000000,-2.674676188589645e-15,1.599039006903117e-14
7103500000,-4.196243664614396e-14,-2.776157625598511e-15
7104000000,1.23476876039221e-07,-1.070139582399846e-07
7104500000,-3.869469595952365e-16,-4.225868119214172e-14
7105000000,1.591066145979198e-14,-1.938757320162408e-15
7105500000,1.286781286879401e-14,-5.579770904733779e-15
7106000000,9.755722916291055e-15,2.743071664012899e-19
7106500000,1.056649448360227e-14,5.054387425735336e-15
7107000000,1.361828651259604e-14,3.447828367121181e-15
7107500000,-7.789909757354392e-15,3.031754875050886e-14
7108000000,4.243093495061151e-08,2.092802245987969e-08
7108500000,-3.001821710760992e-14,-7.6291482893621e-15
7109000000,3.549689283738228e-15,-1.220800307835859e-14
7109500000,-6.933594872227868e-16,-9.425248176714184e-15
7110000000,3.105763870400389e-15,-5.905565991326083e-15
7110500000,6.017549825601574e-15,-2.989311530163198e-15
7111000000,8.339095195779485e-15,-5.531566822490855e-15
7111500000,6.778085050444173e-15,2.087771991260431e-14
7112000000,7.515957168698705e-08,-5.9254900082586e-08
7112500000,-2.481480636084533e-14,5.944882889236686e-15
7113000000,-5.357314590279872e-15,-1.279861036895504e-14
7113500000,-6.249135443903834e-15,-9.78070567731002e-15
7114000000,-2.36950774981948e-15,-9.609612618392009e-15
7114500000,1.010623852711808e-15,-1.137559378740159e-14
7115000000,-8.058184135800887e-16,-1.386253349190039e-14
7115500000,2.495691748061695e-14,-4.356829605963827e-15
7116000000,-8.525664813354102e-08,-4.448466114687185e-07
7116500000,6.896742552918218e-16,2.277621877127647e-14
7117000000,-1.151062632834289e-14,-1.23716539973581e-15
7117500000,-8.714132111036158e-15,-5.543692525020356e-16
7118000000,-7.383305365545453e-15,-4.164725355646e-15
7118500000,-6.715009887012125e-15,-1.027696879288633e-14
7119000000,-1.228015793297103e-14,-8.709809775511949e-15
7119500000,2.044629344913013e-14,-3.146189377174885e-14
7120000000,1.558750688474594e-08,1.636897273904791e-07
7120500000,3.242095521609711e-14,1.791657338992941e-14
7121000000,-7.02714493858232e-15,1.222046121404259e-14
7121500000,-1.4864231046772e-15,1.150113902713232e-14
7122000000,-4.663371228296903e-15,6.131471976665043e-15
7122500000,-7.231423347299832e-15,3.925740919934265e-15
7123000000,-9.006589635342148e-15,4.883753848042459e-15
7123500000,-8.929013292888158e-15,-1.72069105270727e-14
7124000000,-4.155590700854321e-08,6.930671557248177e-08
7124500000,1.768001773365951e-14,-5.645050001454786e-15
7125000000,2.030133259301662e-15,1.043835772175572e-14
7125500000,1.575541007245616e-15,6.820670586789296e-15
7126000000,-1.927044655290871e-15,6.988311514390886e-15
7126500000,-6.927850792835518e-15,6.139076913696231e-15
7127000000,-6.758880875253331e-15,1.141963192034933e-14
7127500000,-2.45184934844952e-14,-1.672647604402741e-14
7128000000,2.946808778293363e-08,1.855161310818411e-08
7128500000,1.795667983810845e-14,-2.484861917438161e-14
7129000000,1.165420651834785e-14,7.48411142897295e-15
7129500000,1.0573340583054e-14,4.915971156465254e-15
7130000000,6.385430867556915e-15,7.31461888010627e-15
7130500000,3.020666983925133e-15,1.35671544604195e-14
7131000000,9.084343861773652e-15,1.399126910061782e-14
7131500000,-3.650866722827721e-14,2.337540628581172e-14
7132000000,-1.722855379693893e-07,4.952296041853602e-07
7132500000,-2.637080521364956e-14,-3.593747579064375e-14
7133000000,1.336641207623667e-14,-1.160287052428253e-14
7133500000,7.086869965788346e-15,-1.368291503187253e-14
7134000000,8.008046680098313e-15,-6.759393140015918e-15
7134500000,1.029406818820358e-14,-4.544866446177377e-15
7135000000,1.11783977629967e-14,-5.108871083276178e-15
7135500000,1.1187225833953e-14,1.838930700181801e-14
7136000000,1.294524891058414e-08,-8.851177566474763e-08
7136500000,-1.795307066600869e-14,6.433653108440299e-15
7137000000,-1.750733288693572e-15,-1.066768698047691e-14
7137500000,-1.83577011069755e-15,-6.839392102449023e-15
7138000000,1.673772175056841e-15,-6.900149982391332e-15
7138500000,5.766863726964308e-15,-6.305316491357376e-15
7139000000,5.541891748749004e-15,-1.054702888738432e-14
7139500000,2.112813065244691e-14,1.200365889074509e-14
7140000000,-7.344661197312955e-08,-5.50211235416876e-08
7140500000,-1.360164773001855e-14,2.051801020612125e-14
7141000000,-9.796641949269427e-15,-6.394214262220501e-15
7141500000,-8.634989745168115e-15,-4.261240888595591e-15
7142000000,-5.428120649945476e-15,-6.470451348471859e-15
7142500000,-2.186385058794978e-15,-1.147373510462776e-14
7143000000,-7.557618727711444e-15,-1.265404045021281e-14
7143500000,3.141705677726125e-14,-1.723823907941069e-14
7144000000,1.905331151273572e-09,-3.991248341252622e-08
